N,Z,A,EL,MASSEXCESS,dMASSEXCESS,BINDINGENERGY_A,dBINDINGENERGY_A,IsCalculated
99, 60, 159, Nd, -49807, 401, 8089, 3, 1
98, 61, 159, Pm, -56554.259, 10.039, 8126.859, 0.063, 0
97, 62, 159, Sm, -62207.753, 5.934, 8157.495, 0.037, 0
96, 63, 159, Eu, -66042.861, 4.345, 8176.695, 0.027, 0
95, 64, 159, Gd, -68560.782, 1.625, 8187.610, 0.010, 0
94, 65, 159, Tb, -69531.640, 1.751, 8188.796, 0.011, 0
93, 66, 159, Dy, -69166.263, 2.037, 8181.577, 0.013, 0
92, 67, 159, Ho, -67328.663, 3.369, 8165.100, 0.021, 0
91, 68, 159, Er, -64560.163, 3.918, 8142.767, 0.025, 0
90, 69, 159, Tm, -60570.397, 27.945, 8112.754, 0.176, 0
89, 70, 159, Yb, -55838.758, 17.849, 8078.075, 0.112, 0
88, 71, 159, Lu, -49708.604, 37.663, 8034.600, 0.237, 0
87, 72, 159, Hf, -42852.758, 16.813, 7986.561, 0.106, 0
86, 73, 159, Ta, -34444.267, 19.931, 7928.757, 0.125, 0
85, 74, 159, W, -25487, 298, 7868, 2, 1
84, 75, 159, Re, -14737, 506, 7795, 3, 1
100, 60, 160, Nd, -47134, 401, 8073, 3, 1
99, 61, 160, Pm, -53002, 298, 8104, 2, 1
98, 62, 160, Sm, -60234.770, 5.934, 8144.625, 0.037, 0
97, 63, 160, Eu, -63480.441, 9.501, 8160.021, 0.059, 0
96, 64, 160, Gd, -67940.926, 1.714, 8183.009, 0.011, 0
95, 65, 160, Tb, -67835.532, 1.756, 8177.461, 0.011, 0
94, 66, 160, Dy, -69671.423, 1.883, 8184.046, 0.012, 0
93, 67, 160, Ho, -66381.423, 15.118, 8158.593, 0.094, 0
92, 68, 160, Er, -66064.228, 24.254, 8151.721, 0.152, 0
91, 69, 160, Tm, -60302.028, 34.262, 8110.818, 0.214, 0
90, 70, 160, Yb, -58164.901, 15.947, 8092.571, 0.100, 0
89, 71, 160, Lu, -50269.937, 56.821, 8038.338, 0.355, 0
88, 72, 160, Hf, -45931.271, 10.354, 8006.332, 0.065, 0
87, 73, 160, Ta, -35874.153, 73.801, 7938.585, 0.461, 0
86, 74, 160, W, -29376.914, 157.938, 7893.088, 0.987, 0
85, 75, 160, Re, -16931, 298, 7810, 2, 1
101, 60, 161, Nd, -42588, 503, 8044, 3, 1
100, 61, 161, Pm, -50235, 298, 8087, 2, 1
99, 62, 161, Sm, -56671.937, 6.817, 8122.040, 0.042, 0
98, 63, 161, Eu, -61791.501, 10.400, 8148.980, 0.065, 0
97, 64, 161, Gd, -65505.009, 1.985, 8167.186, 0.012, 0
96, 65, 161, Tb, -67460.822, 1.828, 8174.474, 0.011, 0
95, 66, 161, Dy, -68054.493, 1.882, 8173.302, 0.012, 0
94, 67, 161, Ho, -67196.536, 2.816, 8163.114, 0.017, 0
93, 68, 161, Er, -65200.295, 8.947, 8145.856, 0.056, 0
92, 69, 161, Tm, -61898.708, 27.945, 8120.490, 0.174, 0
91, 70, 161, Yb, -57839.128, 15.419, 8090.416, 0.096, 0
90, 71, 161, Lu, -52562.344, 27.945, 8052.781, 0.174, 0
89, 72, 161, Hf, -46315.400, 22.555, 8009.121, 0.140, 0
88, 73, 161, Ta, -38701.466, 25.465, 7956.970, 0.158, 0
87, 74, 161, W, -30556, 196, 7902, 1, 1
86, 75, 161, Re, -20890.661, 158.029, 7836.626, 0.982, 0
85, 76, 161, Os, -10220, 401, 7765, 2, 1
101, 61, 162, Pm, -46370, 401, 8063, 2, 1
100, 62, 162, Sm, -54530, 196, 8109, 1, 1
99, 63, 162, Eu, -58694.590, 60.145, 8129.384, 0.371, 0
98, 64, 162, Gd, -64279.590, 4.169, 8159.030, 0.026, 0
97, 65, 162, Tb, -65674.649, 36.412, 8162.812, 0.225, 0
96, 66, 162, Dy, -68180.170, 1.883, 8173.449, 0.012, 0
95, 67, 162, Ho, -66040.806, 3.596, 8155.413, 0.022, 0
94, 68, 162, Er, -66333.211, 1.906, 8152.389, 0.012, 0
93, 69, 162, Tm, -61476.483, 26.117, 8117.580, 0.161, 0
92, 70, 162, Yb, -59826.502, 15.425, 8102.566, 0.095, 0
91, 71, 162, Lu, -52831.753, 75.036, 8054.559, 0.463, 0
90, 72, 162, Hf, -49169.062, 9.018, 8027.120, 0.056, 0
89, 73, 162, Ta, -39780.305, 52.239, 7964.336, 0.322, 0
88, 74, 162, W, -34000.330, 17.705, 7923.828, 0.109, 0
87, 75, 162, Re, -22501, 202, 7848, 1, 1
86, 76, 162, Os, -14503, 503, 7794, 3, 1
102, 61, 163, Pm, -43249, 503, 8044, 3, 1
101, 62, 163, Sm, -50720, 298, 8085, 2, 1
100, 63, 163, Eu, -56638.864, 70.505, 8116.415, 0.433, 0
99, 64, 163, Gd, -61313.864, 8.426, 8140.297, 0.052, 0
98, 65, 163, Tb, -64594.769, 4.421, 8155.625, 0.027, 0
97, 66, 163, Dy, -66379.861, 1.883, 8161.777, 0.012, 0
96, 67, 163, Ho, -66377.306, 1.883, 8156.962, 0.012, 0
95, 68, 163, Er, -65166.577, 4.948, 8144.734, 0.030, 0
94, 69, 163, Tm, -62727.577, 5.786, 8124.972, 0.035, 0
93, 70, 163, Yb, -59299.250, 15.431, 8099.139, 0.095, 0
92, 71, 163, Lu, -54791.409, 27.945, 8066.684, 0.171, 0
91, 72, 163, Hf, -49263.973, 24.778, 8027.974, 0.152, 0
90, 73, 163, Ta, -42534.708, 38.061, 7981.890, 0.234, 0
89, 74, 163, W, -34908.351, 52.751, 7930.303, 0.324, 0
88, 75, 163, Re, -26007.442, 18.791, 7870.897, 0.115, 0
87, 76, 163, Os, -16385, 302, 7807, 2, 1
102, 62, 164, Sm, -48102, 298, 8069, 2, 1
101, 63, 164, Eu, -53334, 208, 8096, 1, 1
100, 64, 164, Gd, -59774, 196, 8130, 1, 1
99, 65, 164, Tb, -62076.660, 100.018, 8139.757, 0.610, 0
98, 66, 164, Dy, -65966.660, 1.883, 8158.706, 0.011, 0
97, 67, 164, Ho, -64980.767, 2.291, 8147.924, 0.014, 0
96, 68, 164, Er, -65941.586, 1.886, 8149.012, 0.012, 0
95, 69, 164, Tm, -61903.724, 24.398, 8119.621, 0.149, 0
94, 70, 164, Yb, -61017.575, 15.437, 8109.447, 0.094, 0
93, 71, 164, Lu, -54642.370, 27.945, 8065.804, 0.170, 0
92, 72, 164, Hf, -51818.224, 15.820, 8043.813, 0.096, 0
91, 73, 164, Ta, -43282.800, 27.945, 7986.997, 0.170, 0
90, 74, 164, W, -38227.878, 10.534, 7951.404, 0.064, 0
89, 75, 164, Re, -27522.974, 73.976, 7881.360, 0.451, 0
88, 76, 164, Os, -20472.643, 158.026, 7833.599, 0.964, 0
87, 77, 164, Ir, -7537, 314, 7750, 2, 1
103, 62, 165, Sm, -43808, 401, 8043, 2, 1
102, 63, 165, Eu, -50686, 321, 8080, 2, 1
101, 64, 165, Gd, -56486, 298, 8110, 2, 1
100, 65, 165, Tb, -60566, 196, 8130, 1, 1
99, 66, 165, Dy, -63611.300, 1.884, 8143.902, 0.011, 0
98, 67, 165, Ho, -64898.272, 1.983, 8146.960, 0.012, 0
97, 68, 165, Er, -64520.401, 1.963, 8139.928, 0.012, 0
96, 69, 165, Tm, -62928.809, 2.378, 8125.541, 0.014, 0
95, 70, 165, Yb, -60295.381, 26.539, 8104.839, 0.161, 0
94, 71, 165, Lu, -56442.241, 26.539, 8076.745, 0.161, 0
93, 72, 165, Hf, -51635.507, 27.945, 8042.872, 0.169, 0
92, 73, 165, Ta, -45847.601, 13.863, 8003.052, 0.084, 0
91, 74, 165, W, -38861.195, 24.977, 7955.969, 0.151, 0
90, 75, 165, Re, -30643.674, 25.029, 7901.424, 0.152, 0
89, 76, 165, Os, -21795, 202, 7843, 1, 1
88, 77, 165, Ir, -11643, 166, 7777, 1, 1
103, 63, 166, Eu, -46929, 298, 8057, 2, 1
102, 64, 166, Gd, -54530, 596, 8098, 4, 1
101, 65, 166, Tb, -57883.483, 70.026, 8113.672, 0.422, 0
100, 66, 166, Dy, -62583.483, 1.926, 8137.273, 0.012, 0
99, 67, 166, Ho, -63070.595, 1.983, 8135.494, 0.012, 0
98, 68, 166, Er, -64925.569, 2.030, 8141.956, 0.012, 0
97, 69, 166, Tm, -61887.902, 11.724, 8118.944, 0.071, 0
96, 70, 166, Yb, -61595.275, 7.293, 8112.468, 0.044, 0
95, 71, 166, Lu, -56020.981, 29.808, 8074.175, 0.180, 0
94, 72, 166, Hf, -53858.983, 27.945, 8056.438, 0.168, 0
93, 73, 166, Ta, -46097.775, 27.945, 8004.971, 0.168, 0
92, 74, 166, W, -41888.158, 9.521, 7974.899, 0.057, 0
91, 75, 166, Re, -31893.589, 72.311, 7909.977, 0.436, 0
90, 76, 166, Os, -25436.794, 18.231, 7866.368, 0.110, 0
89, 77, 166, Ir, -13354, 202, 7789, 1, 1
88, 78, 166, Pt, -4792, 503, 7733, 3, 1
104, 63, 167, Eu, -43883, 401, 8039, 2, 1
103, 64, 167, Gd, -50813, 401, 8076, 2, 1
102, 65, 167, Tb, -55927, 196, 8102, 1, 1
101, 66, 167, Dy, -59931.039, 60.255, 8120.995, 0.361, 0
100, 67, 167, Ho, -62281.039, 5.538, 8130.382, 0.033, 0
99, 68, 167, Er, -63290.716, 2.031, 8131.743, 0.012, 0
98, 69, 167, Tm, -62544.054, 2.295, 8122.587, 0.014, 0
97, 70, 167, Yb, -60590.901, 4.398, 8106.207, 0.026, 0
96, 71, 167, Lu, -57501.125, 31.671, 8083.021, 0.190, 0
95, 72, 167, Hf, -53467.756, 27.945, 8054.184, 0.167, 0
94, 73, 167, Ta, -48351.059, 27.945, 8018.861, 0.167, 0
93, 74, 167, W, -42099.281, 18.259, 7976.740, 0.109, 0
92, 75, 167, Re, -34843, 41, 7929, 0, 1
91, 76, 167, Os, -26502.151, 72.682, 7873.975, 0.435, 0
90, 77, 167, Ir, -17077.717, 18.605, 7812.856, 0.111, 0
89, 78, 167, Pt, -6805, 306, 7747, 2, 1
104, 64, 168, Gd, -48363, 401, 8061, 2, 1
103, 65, 168, Tb, -52723, 298, 8082, 2, 1
102, 66, 168, Dy, -58559.979, 140.020, 8112.538, 0.833, 0
101, 67, 168, Ho, -60060.709, 30.069, 8116.814, 0.179, 0
100, 68, 168, Er, -62990.709, 2.033, 8129.598, 0.012, 0
99, 69, 168, Tm, -61313.348, 2.554, 8114.957, 0.015, 0
98, 70, 168, Yb, -61581.439, 2.048, 8111.896, 0.012, 0
97, 71, 168, Lu, -57067.388, 39.301, 8080.369, 0.234, 0
96, 72, 168, Hf, -55360.552, 27.945, 8065.553, 0.166, 0
95, 73, 168, Ta, -48393.908, 27.945, 8019.428, 0.166, 0
94, 74, 168, W, -44892.853, 13.272, 7993.931, 0.079, 0
93, 75, 168, Re, -35794.885, 30.821, 7935.120, 0.183, 0
92, 76, 168, Os, -29986.887, 10.852, 7895.892, 0.065, 0
91, 77, 168, Ir, -18716.842, 74.466, 7824.151, 0.443, 0
90, 78, 168, Pt, -11058.077, 158.056, 7773.907, 0.941, 0
105, 64, 169, Gd, -44153, 503, 8036, 3, 1
104, 65, 169, Tb, -50329, 298, 8068, 2, 1
103, 66, 169, Dy, -55597.587, 300.675, 8094.765, 1.779, 0
102, 67, 169, Ho, -58797.587, 20.141, 8109.071, 0.119, 0
101, 68, 169, Er, -60922.642, 2.039, 8117.016, 0.012, 0
100, 69, 169, Tm, -61275.641, 2.065, 8114.475, 0.012, 0
99, 70, 169, Yb, -60377.101, 2.054, 8104.529, 0.012, 0
98, 71, 169, Lu, -58084.101, 3.636, 8086.332, 0.022, 0
97, 72, 169, Hf, -54716.889, 27.945, 8061.778, 0.165, 0
96, 73, 169, Ta, -50290.430, 27.945, 8030.957, 0.165, 0
95, 74, 169, W, -44917.716, 15.436, 7994.537, 0.091, 0
94, 75, 169, Re, -38409.165, 11.374, 7951.395, 0.067, 0
93, 76, 169, Os, -30722.931, 25.167, 7901.285, 0.149, 0
92, 77, 169, Ir, -22077.816, 24.760, 7845.501, 0.147, 0
91, 78, 169, Pt, -12513, 202, 7784, 1, 1
90, 79, 169, Au, -1788, 298, 7716, 2, 1
105, 65, 170, Tb, -46724, 401, 8047, 2, 1
104, 66, 170, Dy, -53663, 196, 8083, 1, 1
103, 67, 170, Ho, -56239.094, 50.057, 8093.799, 0.294, 0
102, 68, 170, Er, -60109.094, 2.381, 8111.961, 0.014, 0
101, 69, 170, Tm, -59796.295, 2.066, 8105.519, 0.012, 0
100, 70, 170, Yb, -60764.729, 2.059, 8106.614, 0.012, 0
99, 71, 170, Lu, -57307.034, 16.968, 8081.673, 0.100, 0
98, 72, 170, Hf, -56253.854, 27.945, 8070.875, 0.164, 0
97, 73, 170, Ta, -50137.665, 27.945, 8030.296, 0.164, 0
96, 74, 170, W, -47290.471, 13.196, 8008.946, 0.078, 0
95, 75, 170, Re, -38917.753, 25.795, 7955.092, 0.152, 0
94, 76, 170, Os, -33926.451, 9.814, 7921.130, 0.058, 0
93, 77, 170, Ir, -23360, 89, 7854, 1, 1
92, 78, 170, Pt, -16304.550, 18.507, 7808.267, 0.109, 0
91, 79, 170, Au, -3752, 202, 7730, 1, 1
106, 65, 171, Tb, -44032, 503, 8031, 3, 1
105, 66, 171, Dy, -50189, 298, 8063, 2, 1
104, 67, 171, Ho, -54519.391, 600.005, 8083.611, 3.509, 0
103, 68, 171, Er, -57719.391, 2.392, 8097.749, 0.014, 0
102, 69, 171, Tm, -59211.468, 2.232, 8101.899, 0.013, 0
101, 70, 171, Yb, -59308.029, 2.019, 8097.889, 0.012, 0
100, 71, 171, Lu, -57829.979, 2.504, 8084.670, 0.015, 0
99, 72, 171, Hf, -55431.345, 28.876, 8066.068, 0.169, 0
98, 73, 171, Ta, -51720.273, 27.945, 8039.791, 0.163, 0
97, 74, 171, W, -47086.090, 27.945, 8008.115, 0.163, 0
96, 75, 171, Re, -41250.280, 27.945, 7969.412, 0.163, 0
95, 76, 171, Os, -34303.227, 17.820, 7924.211, 0.104, 0
94, 77, 171, Ir, -26416.935, 38.701, 7873.517, 0.226, 0
93, 78, 171, Pt, -17469.939, 72.747, 7816.621, 0.425, 0
92, 79, 171, Au, -7567.651, 20.944, 7754.137, 0.122, 0
91, 80, 171, Hg, 3288, 307, 7686, 2, 1
106, 66, 172, Dy, -48009, 298, 8050, 2, 1
105, 67, 172, Ho, -51484, 196, 8066, 1, 1
104, 68, 172, Er, -56484.065, 4.407, 8090.413, 0.026, 0
103, 69, 172, Tm, -57374.888, 5.812, 8091.044, 0.034, 0
102, 70, 172, Yb, -59256.179, 2.018, 8097.433, 0.012, 0
101, 71, 172, Lu, -56738.135, 2.771, 8078.245, 0.016, 0
100, 72, 172, Hf, -56402.225, 24.428, 8071.743, 0.142, 0
99, 73, 172, Ta, -51329.977, 27.945, 8037.705, 0.162, 0
98, 74, 172, W, -49097.186, 27.945, 8020.175, 0.162, 0
97, 75, 172, Re, -41526.314, 39.570, 7971.610, 0.230, 0
96, 76, 172, Os, -37243.629, 12.783, 7942.162, 0.074, 0
95, 77, 172, Ir, -27379.369, 32.402, 7880.263, 0.188, 0
94, 78, 172, Pt, -21097.480, 11.538, 7839.192, 0.067, 0
93, 79, 172, Au, -9368.702, 75.166, 7766.453, 0.437, 0
92, 80, 172, Hg, -1109.439, 158.177, 7713.885, 0.920, 0
107, 66, 173, Dy, -43939, 401, 8027, 2, 1
106, 67, 173, Ho, -49351, 298, 8054, 2, 1
105, 68, 173, Er, -53654, 196, 8074, 1, 1
104, 69, 173, Tm, -56254.440, 4.941, 8084.453, 0.029, 0
103, 70, 173, Yb, -57552.229, 2.013, 8087.433, 0.012, 0
102, 71, 173, Lu, -56882.585, 2.161, 8079.040, 0.012, 0
101, 72, 173, Hf, -55411.784, 27.945, 8066.016, 0.162, 0
100, 73, 173, Ta, -52396.538, 27.945, 8044.064, 0.162, 0
99, 74, 173, W, -48727.383, 27.945, 8018.333, 0.162, 0
98, 75, 173, Re, -43553.865, 27.945, 7983.906, 0.162, 0
97, 76, 173, Os, -37438.173, 14.959, 7944.033, 0.086, 0
96, 77, 173, Ir, -30268.305, 11.026, 7898.066, 0.064, 0
95, 78, 173, Pt, -21943.150, 55.977, 7845.422, 0.324, 0
94, 79, 173, Au, -12816.496, 24.267, 7788.144, 0.140, 0
93, 80, 173, Hg, -2710, 202, 7725, 1, 1
107, 67, 174, Ho, -45690, 298, 8033, 2, 1
106, 68, 174, Er, -51949, 298, 8064, 2, 1
105, 69, 174, Tm, -53865.547, 44.767, 8070.648, 0.257, 0
104, 70, 174, Yb, -56945.547, 2.013, 8083.853, 0.012, 0
103, 71, 174, Lu, -55572.136, 2.149, 8071.464, 0.012, 0
102, 72, 174, Hf, -55846.659, 2.651, 8068.545, 0.015, 0
101, 73, 174, Ta, -51740.766, 27.945, 8040.452, 0.161, 0
100, 74, 174, W, -50227.088, 27.945, 8027.256, 0.161, 0
99, 75, 174, Re, -43673.096, 27.945, 7985.094, 0.161, 0
98, 76, 174, Os, -39995.085, 10.256, 7959.459, 0.059, 0
97, 77, 174, Ir, -30868.738, 27.666, 7902.513, 0.159, 0
96, 78, 174, Pt, -25318.446, 10.390, 7866.118, 0.060, 0
95, 79, 174, Au, -14236, 89, 7798, 1, 1
94, 80, 174, Hg, -6646.444, 19.459, 7749.816, 0.112, 0
108, 67, 175, Ho, -43203, 401, 8019, 2, 1
107, 68, 175, Er, -48652, 401, 8045, 2, 1
106, 69, 175, Tm, -52311.585, 50.041, 8061.772, 0.286, 0
105, 70, 175, Yb, -54696.585, 2.013, 8070.930, 0.012, 0
104, 71, 175, Lu, -55167.553, 1.902, 8069.151, 0.011, 0
103, 72, 175, Hf, -54483.841, 2.670, 8060.774, 0.015, 0
102, 73, 175, Ta, -52408.647, 27.945, 8044.445, 0.160, 0
101, 74, 175, W, -49632.795, 27.945, 8024.112, 0.160, 0
100, 75, 175, Re, -45288.307, 27.945, 7994.816, 0.160, 0
99, 76, 175, Os, -40105.182, 11.776, 7960.728, 0.067, 0
98, 77, 175, Ir, -33394.442, 12.384, 7917.910, 0.071, 0
97, 78, 175, Pt, -25700.179, 17.972, 7869.472, 0.103, 0
96, 79, 175, Au, -17415.479, 39.370, 7817.661, 0.225, 0
95, 80, 175, Hg, -7972.892, 72.896, 7759.232, 0.417, 0
108, 68, 176, Er, -46631, 401, 8034, 2, 1
107, 69, 176, Tm, -49369.695, 100.025, 8045.111, 0.568, 0
106, 70, 176, Yb, -53489.695, 2.249, 8064.075, 0.013, 0
105, 71, 176, Lu, -53384.219, 1.900, 8059.031, 0.011, 0
104, 72, 176, Hf, -54578.442, 2.041, 8061.371, 0.012, 0
103, 73, 176, Ta, -51365.374, 30.739, 8038.670, 0.175, 0
102, 74, 176, W, -50641.603, 27.945, 8030.112, 0.159, 0
101, 75, 176, Re, -45062.885, 27.945, 7993.970, 0.159, 0
100, 76, 176, Os, -42097.940, 27.945, 7972.679, 0.159, 0
99, 77, 176, Ir, -33859.444, 20.463, 7921.424, 0.116, 0
98, 78, 176, Pt, -28933.729, 12.725, 7888.992, 0.072, 0
97, 79, 176, Au, -18396.604, 33.165, 7824.676, 0.188, 0
96, 80, 176, Hg, -11773.280, 12.741, 7782.599, 0.072, 0
95, 81, 176, Tl, 581.278, 75.086, 7707.957, 0.427, 0
109, 68, 177, Er, -42858, 503, 8013, 3, 1
108, 69, 177, Tm, -47469, 298, 8035, 2, 1
107, 70, 177, Yb, -50984.778, 2.260, 8049.964, 0.013, 0
106, 71, 177, Lu, -52385.802, 1.901, 8053.459, 0.011, 0
105, 72, 177, Hf, -52883.041, 1.892, 8051.849, 0.011, 0
104, 73, 177, Ta, -51717.041, 3.547, 8040.841, 0.020, 0
103, 74, 177, W, -49701.725, 27.945, 8025.035, 0.158, 0
102, 75, 177, Re, -46269.170, 27.945, 8001.222, 0.158, 0
101, 76, 177, Os, -41949.247, 15.718, 7972.396, 0.089, 0
100, 77, 177, Ir, -36047.421, 19.760, 7934.632, 0.112, 0
99, 78, 177, Pt, -29370.436, 14.988, 7892.489, 0.085, 0
98, 79, 177, Au, -21545.047, 10.496, 7843.858, 0.059, 0
97, 80, 177, Hg, -12782.594, 75.056, 7789.932, 0.424, 0
96, 81, 177, Tl, -3324.661, 23.186, 7732.078, 0.131, 0
109, 69, 178, Tm, -44116, 401, 8016, 2, 1
108, 70, 178, Yb, -49693.859, 10.250, 8042.832, 0.058, 0
107, 71, 178, Lu, -50339.782, 2.681, 8042.065, 0.015, 0
106, 72, 178, Hf, -52437.678, 1.890, 8049.456, 0.011, 0
105, 73, 178, Ta, -50601, 52, 8035, 0, 1
104, 74, 178, W, -50409.378, 15.250, 8029.271, 0.086, 0
103, 75, 178, Re, -45653.453, 27.945, 7998.157, 0.157, 0
102, 76, 178, Os, -43543.966, 13.633, 7981.911, 0.077, 0
101, 77, 178, Ir, -36251.884, 19.760, 7936.549, 0.111, 0
100, 78, 178, Pt, -31997.263, 10.135, 7908.251, 0.057, 0
99, 79, 178, Au, -22326.122, 57.144, 7849.524, 0.321, 0
98, 80, 178, Hg, -16316.264, 10.808, 7811.365, 0.061, 0
97, 81, 178, Tl, -4794, 102, 7742, 1, 1
96, 82, 178, Pb, 3568.780, 24.162, 7690.861, 0.136, 0
110, 69, 179, Tm, -41601, 503, 8002, 3, 1
109, 70, 179, Yb, -46537, 196, 8025, 1, 1
108, 71, 179, Lu, -49060.918, 5.351, 8035.084, 0.030, 0
107, 72, 179, Hf, -50465.352, 1.890, 8038.560, 0.011, 0
106, 73, 179, Ta, -50359.774, 1.925, 8033.599, 0.011, 0
105, 74, 179, W, -49297.416, 14.620, 8023.294, 0.082, 0
104, 75, 179, Re, -46584.825, 24.640, 8003.769, 0.138, 0
103, 76, 179, Os, -43019.298, 16.505, 7979.479, 0.092, 0
102, 77, 179, Ir, -38079.308, 9.732, 7947.511, 0.054, 0
101, 78, 179, Pt, -32267.927, 7.978, 7910.674, 0.045, 0
100, 79, 179, Au, -24988.580, 11.696, 7865.637, 0.065, 0
99, 80, 179, Hg, -16924.007, 27.257, 7816.213, 0.152, 0
98, 81, 179, Tl, -8280.333, 39.675, 7763.553, 0.222, 0
97, 82, 179, Pb, 2050.323, 75.590, 7701.469, 0.422, 0
110, 70, 180, Yb, -44600, 298, 8015, 2, 1
109, 71, 180, Lu, -46678.794, 70.736, 8022.052, 0.393, 0
108, 72, 180, Hf, -49781.794, 1.893, 8034.944, 0.011, 0
107, 73, 180, Ta, -48936.193, 2.278, 8025.900, 0.013, 0
106, 74, 180, W, -49638.565, 1.904, 8025.456, 0.011, 0
105, 75, 180, Re, -45837.359, 21.392, 7999.991, 0.119, 0
104, 76, 180, Os, -44361.950, 16.244, 7987.448, 0.090, 0
103, 77, 180, Ir, -37977.526, 21.706, 7947.633, 0.121, 0
102, 78, 180, Pt, -34435.511, 10.978, 7923.609, 0.061, 0
101, 79, 180, Au, -25594.291, 20.017, 7870.144, 0.111, 0
100, 80, 180, Hg, -20250.367, 12.650, 7836.110, 0.070, 0
99, 81, 180, Tl, -9262.288, 59.999, 7770.718, 0.333, 0
98, 82, 180, Pb, -1929.789, 13.868, 7725.636, 0.077, 0
111, 70, 181, Yb, -41088, 298, 7996, 2, 1
110, 71, 181, Lu, -44797.410, 159.285, 8011.929, 0.880, 0
109, 72, 181, Hf, -47405.277, 1.894, 8022.015, 0.010, 0
108, 73, 181, Ta, -48441.629, 1.844, 8023.418, 0.010, 0
107, 74, 181, W, -48253.454, 4.734, 8018.056, 0.026, 0
106, 75, 181, Re, -46520.978, 12.583, 8004.162, 0.070, 0
105, 76, 181, Os, -43549.963, 25.338, 7983.426, 0.140, 0
104, 77, 181, Ir, -39471.633, 25.627, 7956.571, 0.142, 0
103, 78, 181, Pt, -34374.375, 14.863, 7924.087, 0.082, 0
102, 79, 181, Au, -27871.188, 19.976, 7883.835, 0.110, 0
101, 80, 181, Hg, -20661.122, 15.383, 7839.678, 0.085, 0
100, 81, 181, Tl, -12798.747, 9.108, 7791.918, 0.050, 0
99, 82, 181, Pb, -3117.421, 75.411, 7734.107, 0.417, 0
111, 71, 182, Lu, -41880, 196, 7996, 1, 1
110, 72, 182, Hf, -46051.959, 6.292, 8014.850, 0.035, 0
109, 73, 182, Ta, -46433.249, 1.845, 8012.647, 0.010, 0
108, 74, 182, W, -48247.714, 0.843, 8018.318, 0.005, 0
107, 75, 182, Re, -45447.714, 101.984, 7998.634, 0.560, 0
106, 76, 182, Os, -44609.073, 21.745, 7989.728, 0.119, 0
105, 77, 182, Ir, -39051.678, 20.967, 7954.894, 0.115, 0
104, 78, 182, Pt, -36168.213, 13.096, 7934.752, 0.072, 0
103, 79, 182, Au, -28300.768, 20.260, 7887.226, 0.111, 0
102, 80, 182, Hg, -23576.717, 9.793, 7856.971, 0.054, 0
101, 81, 182, Tl, -13308.106, 59.080, 7796.251, 0.325, 0
100, 82, 182, Pb, -6825.554, 12.131, 7756.334, 0.067, 0
112, 71, 183, Lu, -39716.110, 91.286, 7984.812, 0.499, 0
111, 72, 183, Hf, -43286.112, 30.057, 8000.045, 0.164, 0
110, 73, 183, Ta, -45296.112, 1.855, 8006.753, 0.010, 0
109, 74, 183, W, -46367.212, 0.842, 8008.331, 0.005, 0
108, 75, 183, Re, -45811.212, 8.044, 8001.018, 0.044, 0
107, 76, 183, Os, -43664.042, 49.760, 7985.010, 0.272, 0
106, 77, 183, Ir, -40203.311, 24.398, 7961.823, 0.133, 0
105, 78, 183, Pt, -35772.347, 15.534, 7933.335, 0.085, 0
104, 79, 183, Au, -30189.129, 9.382, 7898.551, 0.051, 0
103, 80, 183, Hg, -23804.531, 7.085, 7859.387, 0.039, 0
102, 81, 183, Tl, -16587.263, 9.331, 7815.673, 0.051, 0
101, 82, 183, Pb, -7571.092, 28.141, 7762.130, 0.154, 0
113, 71, 184, Lu, -36412, 298, 7967, 2, 1
112, 72, 184, Hf, -41501.557, 39.709, 7990.733, 0.216, 0
111, 73, 184, Ta, -42841.557, 26.015, 7993.764, 0.141, 0
110, 74, 184, W, -45707.557, 0.878, 8005.088, 0.005, 0
109, 75, 184, Re, -44224.718, 4.367, 7992.778, 0.024, 0
108, 76, 184, Os, -44256.643, 1.343, 7988.699, 0.007, 0
107, 77, 184, Ir, -39610.851, 27.945, 7959.198, 0.152, 0
106, 78, 184, Pt, -37338.832, 15.400, 7942.599, 0.084, 0
105, 79, 184, Au, -30318.710, 22.275, 7900.194, 0.121, 0
104, 80, 184, Hg, -26348.678, 10.065, 7874.366, 0.055, 0
103, 81, 184, Tl, -16873.221, 20.086, 7818.617, 0.109, 0
102, 82, 184, Pb, -11051.523, 12.807, 7782.725, 0.070, 0
101, 83, 184, Bi, 1187.428, 78.102, 7711.957, 0.424, 0
114, 71, 185, Lu, -33888, 298, 7954, 2, 1
113, 72, 185, Hf, -38319.800, 91.286, 7973.970, 0.493, 0
112, 73, 185, Ta, -41396.446, 14.172, 7986.372, 0.077, 0
111, 74, 185, W, -43389.946, 0.925, 7992.919, 0.005, 0
110, 75, 185, Re, -43822.614, 1.235, 7991.029, 0.007, 0
109, 76, 185, Os, -42809.843, 1.313, 7981.325, 0.007, 0
108, 77, 185, Ir, -40335.553, 27.945, 7963.722, 0.151, 0
107, 78, 185, Pt, -36688.140, 25.832, 7939.777, 0.140, 0
106, 79, 185, Au, -31866.811, 26.028, 7909.487, 0.141, 0
105, 80, 185, Hg, -26175.551, 15.536, 7874.495, 0.084, 0
104, 81, 185, Tl, -19757.872, 20.674, 7835.576, 0.112, 0
103, 82, 185, Pb, -11541.207, 16.175, 7786.932, 0.087, 0
