N,Z,A,EL,MASSEXCESS,dMASSEXCESS,BINDINGENERGY_A,dBINDINGENERGY_A,IsCalculated
56, 36, 92, Kr, -68827.452, 14.237, 783224.436, 14.238, 0
55, 37, 92, Rb, -74814.452, 10.134, 788429.082, 10.135, 0
54, 38, 92, Sr, -82919.703, 11.152, 795751.979, 11.153, 0
53, 39, 92, Y, -84830.676, 9.794, 796880.598, 9.795, 0
52, 40, 92, Zr, -88456.006, 2.179, 799723.574, 2.182, 0
51, 41, 92, Nb, -86450.321, 2.687, 796935.535, 2.690, 0
50, 42, 92, Mo, -86806.348, 3.750, 796509.208, 3.752, 0
49, 43, 92, Tc, -78935.994, 25.997, 787856.500, 25.997, 0
48, 44, 92, Ru, -74408, 298, 782546, 298, 1
47, 45, 92, Rh, -63360, 401, 770716, 401, 1
58, 35, 93, Br, -53002, 298, 776253, 298, 1
57, 36, 93, Kr, -64101.988, 100.755, 786570.295, 100.755, 0
56, 37, 93, Rb, -72701.988, 12.312, 794387.941, 12.313, 0
55, 38, 93, Sr, -80161.947, 13.810, 801065.546, 13.811, 0
54, 39, 93, Y, -84244.956, 11.100, 804366.201, 11.101, 0
53, 40, 93, Zr, -87118.839, 2.178, 806457.730, 2.182, 0
52, 41, 93, Nb, -87209.950, 2.255, 805766.487, 2.258, 0
51, 42, 93, Mo, -86804.734, 3.750, 804578.917, 3.752, 0
50, 43, 93, Tc, -83603.879, 3.881, 800595.708, 3.883, 0
49, 44, 93, Ru, -77266.879, 85.089, 793476.354, 85.089, 0
48, 45, 93, Rh, -69173, 401, 784600, 401, 1
58, 36, 94, Kr, -61220, 300, 791760, 300, 1
57, 37, 94, Rb, -68530.339, 13.913, 798287.615, 13.913, 0
56, 38, 94, Sr, -78837.005, 7.242, 807811.927, 7.243, 0
55, 39, 94, Y, -82348.280, 5.459, 810540.848, 5.460, 0
54, 40, 94, Zr, -87267.555, 2.380, 814677.769, 2.384, 0
53, 41, 94, Nb, -86366.096, 2.255, 812993.957, 2.259, 0
52, 42, 94, Mo, -88411.203, 1.839, 814256.709, 1.844, 0
51, 43, 94, Tc, -84155.439, 4.465, 809218.592, 4.467, 0
50, 44, 94, Ru, -82562.546, 12.790, 806843.345, 12.790, 0
49, 45, 94, Rh, -72933, 447, 796431, 447, 1
48, 46, 94, Pd, -66350, 503, 789066, 503, 1
59, 36, 95, Kr, -56141, 401, 794752, 401, 1
58, 37, 95, Rb, -65862.851, 15.846, 803691.450, 15.846, 0
57, 38, 95, Sr, -75158.879, 12.821, 812205.124, 12.821, 0
56, 39, 95, Y, -81239.114, 9.878, 817503.005, 9.879, 0
55, 40, 95, Zr, -85658.867, 2.367, 821140.404, 2.371, 0
54, 41, 95, Nb, -86783.339, 1.888, 821482.522, 1.893, 0
53, 42, 95, Mo, -87708.940, 1.838, 821625.770, 1.842, 0
52, 43, 95, Tc, -86017.539, 5.260, 819152.015, 5.261, 0
51, 44, 95, Ru, -83445.078, 11.922, 815797.200, 11.923, 0
50, 45, 95, Rh, -78335.078, 150.473, 809904.846, 150.473, 0
49, 46, 95, Pd, -70151, 401, 800938, 401, 1
60, 36, 96, Kr, -53263, 596, 799945, 596, 1
59, 37, 96, Rb, -61226.899, 19.155, 807126.821, 19.156, 0
58, 38, 96, Sr, -72983.365, 14.599, 818100.934, 14.600, 0
57, 39, 96, Y, -78354.626, 12.596, 822689.841, 12.597, 0
56, 40, 96, Zr, -85441.540, 3.230, 828994.400, 3.232, 0
55, 41, 96, Nb, -85605.079, 3.690, 828375.585, 3.692, 0
54, 42, 96, Mo, -88791.879, 1.838, 830780.031, 1.842, 0
53, 43, 96, Tc, -85818.644, 5.463, 827024.443, 5.465, 0
52, 44, 96, Ru, -86066.721, 7.974, 826490.166, 7.975, 0
51, 45, 96, Rh, -79620.289, 12.708, 819261.380, 12.709, 0
50, 46, 96, Pd, -76170.289, 150.537, 815029.026, 150.537, 0
49, 47, 96, Ag, -64571, 503, 802648, 503, 1
60, 37, 97, Rb, -58375.181, 22.880, 812346.427, 22.880, 0
59, 38, 97, Sr, -68795.252, 18.028, 821984.143, 18.029, 0
58, 39, 97, Y, -76261.984, 10.713, 828668.522, 10.714, 0
57, 40, 97, Zr, -82949.768, 3.096, 834573.952, 3.099, 0
56, 41, 97, Nb, -85607.829, 2.616, 836449.659, 2.619, 0
55, 42, 97, Mo, -87541.690, 1.836, 837601.166, 1.841, 0
54, 43, 97, Tc, -87221.436, 4.506, 836498.558, 4.507, 0
53, 44, 97, Ru, -86106.901, 8.437, 834601.669, 8.438, 0
52, 45, 97, Rh, -82583.901, 36.348, 830296.315, 36.348, 0
51, 46, 97, Pd, -77793.901, 302.194, 824723.961, 302.194, 0
50, 47, 97, Ag, -70794, 401, 816941, 401, 1
61, 37, 98, Rb, -54265.836, 30.099, 816308.405, 30.100, 0
60, 38, 98, Sr, -66609.841, 24.379, 827870.056, 24.379, 0
59, 39, 98, Y, -72435.819, 23.062, 832913.680, 23.062, 0
58, 40, 98, Zr, -81266.057, 19.222, 840961.564, 19.222, 0
57, 41, 98, Nb, -83527.306, 5.952, 842440.459, 5.954, 0
56, 42, 98, Mo, -88112.870, 1.837, 846243.669, 1.841, 0
55, 43, 98, Tc, -86428.851, 3.787, 843777.296, 3.789, 0
54, 44, 98, Ru, -88224.588, 6.271, 844790.679, 6.272, 0
53, 45, 98, Rh, -83167.210, 11.717, 838950.947, 11.718, 0
52, 46, 98, Pd, -81294.613, 21.531, 836295.996, 21.531, 0
51, 47, 98, Ag, -72874.613, 151.537, 827093.642, 151.537, 0
50, 48, 98, Cd, -67455, 206, 820891, 206, 1
62, 37, 99, Rb, -50926.243, 114.796, 821040.135, 114.796, 0
61, 38, 99, Sr, -62173.334, 123.219, 831504.872, 123.219, 0
60, 39, 99, Y, -70204.042, 24.351, 838753.226, 24.351, 0
59, 40, 99, Zr, -77770.778, 20.004, 845537.608, 20.004, 0
58, 41, 99, Nb, -82328.326, 13.314, 849312.802, 13.315, 0
57, 42, 99, Mo, -85966.938, 1.839, 852169.060, 1.844, 0
56, 43, 99, Tc, -87324.158, 1.927, 852743.927, 1.931, 0
55, 44, 99, Ru, -87617.675, 2.009, 852255.090, 2.013, 0
54, 45, 99, Rh, -85514.675, 10.200, 849369.736, 10.201, 0
53, 46, 99, Pd, -82149.393, 17.381, 845222.099, 17.381, 0
52, 47, 99, Ag, -76719.393, 151.004, 839009.745, 151.004, 0
51, 48, 99, Cd, -69853, 205, 831361, 205, 1
50, 49, 99, In, -60910, 503, 821636, 503, 1
63, 37, 100, Rb, -46696, 298, 824881, 298, 1
62, 38, 100, Sr, -60220.085, 127.215, 837622.946, 127.215, 0
61, 39, 100, Y, -67295.085, 78.637, 843915.592, 78.637, 0
60, 40, 100, Zr, -76605.085, 35.829, 852443.238, 35.830, 0
59, 41, 100, Nb, -79940.085, 25.666, 854995.884, 25.666, 0
58, 42, 100, Mo, -86185.085, 5.809, 860458.530, 5.811, 0
57, 43, 100, Tc, -86017.235, 2.171, 859508.327, 2.175, 0
56, 44, 100, Ru, -89219.511, 2.010, 861928.249, 2.014, 0
55, 45, 100, Rh, -85589.511, 20.101, 857515.895, 20.101, 0
54, 46, 100, Pd, -85226.566, 11.317, 856370.595, 11.318, 0
53, 47, 100, Ag, -78153.094, 82.850, 848514.770, 82.850, 0
52, 48, 100, Cd, -74263.094, 108.462, 843842.416, 108.462, 0
51, 49, 100, In, -63733, 401, 832530, 401, 1
50, 50, 100, Sn, -56463, 448, 824477, 448, 1
64, 37, 101, Rb, -43598.261, 166.081, 829854.800, 166.081, 0
63, 38, 101, Sr, -55408.261, 124.430, 840882.446, 124.430, 0
62, 39, 101, Y, -64913.261, 95.304, 849605.092, 95.304, 0
61, 40, 101, Zr, -73458.261, 31.349, 857367.738, 31.350, 0
60, 41, 101, Nb, -78943.261, 18.915, 862070.384, 18.916, 0
59, 42, 101, Mo, -83512.261, 5.813, 865857.030, 5.814, 0
58, 43, 101, Tc, -86336.746, 24.141, 867899.160, 24.142, 0
57, 44, 101, Ru, -87950.268, 2.040, 868730.329, 2.044, 0
56, 45, 101, Rh, -87408.684, 17.234, 867406.391, 17.234, 0
55, 46, 101, Pd, -85428.684, 17.692, 864644.037, 17.692, 0
54, 47, 101, Ag, -81224.861, 104.409, 859657.860, 104.409, 0
53, 48, 101, Cd, -75748.323, 150.936, 853398.968, 150.936, 0
52, 49, 101, In, -68409, 298, 845277, 298, 1
51, 50, 101, Sn, -59560, 503, 835646, 503, 1
64, 38, 102, Sr, -53078.260, 111.170, 846623.767, 111.170, 0
63, 39, 102, Y, -61893.260, 86.364, 854656.413, 86.364, 0
62, 40, 102, Zr, -71743.260, 50.584, 863724.059, 50.584, 0
61, 41, 102, Nb, -76348.260, 40.728, 867546.705, 40.728, 0
60, 42, 102, Mo, -83558.260, 20.827, 873974.351, 20.827, 0
59, 43, 102, Tc, -84568.192, 9.486, 874201.930, 9.487, 0
58, 44, 102, Ru, -89098.535, 2.040, 877949.918, 2.044, 0
57, 45, 102, Rh, -86775.937, 4.990, 874844.967, 4.992, 0
56, 46, 102, Pd, -87926.395, 3.229, 875213.070, 3.231, 0
55, 47, 102, Ag, -82003.148, 54.865, 868507.470, 54.865, 0
54, 48, 102, Cd, -79416.148, 55.445, 865138.116, 55.446, 0
53, 49, 102, In, -70515.892, 327.110, 855455.506, 327.110, 0
52, 50, 102, Sn, -64748, 401, 848905, 401, 1
64, 39, 103, Y, -58591, 298, 859425, 298, 1
63, 40, 103, Zr, -68374.982, 108.755, 868427.105, 108.755, 0
62, 41, 103, Nb, -75319.982, 67.843, 874589.751, 67.843, 0
61, 42, 103, Mo, -80849.982, 60.849, 879337.397, 60.849, 0
60, 43, 103, Tc, -84599.982, 10.130, 882305.043, 10.130, 0
59, 44, 103, Ru, -87259.601, 2.055, 884182.308, 2.059, 0
58, 45, 103, Rh, -88022.859, 2.829, 884163.212, 2.832, 0
57, 46, 103, Pd, -87479.773, 2.924, 882837.772, 2.927, 0
56, 47, 103, Ag, -84791.830, 16.699, 879367.475, 16.700, 0
55, 48, 103, Cd, -80649.885, 15.395, 874443.176, 15.395, 0
54, 49, 103, In, -74599.885, 25.239, 867610.822, 25.239, 0
53, 50, 103, Sn, -66946, 298, 859175, 298, 1
65, 39, 104, Y, -54912, 401, 863817, 401, 1
64, 40, 104, Zr, -66341, 401, 874464, 401, 1
63, 41, 104, Nb, -72229.130, 108.572, 879570.222, 108.572, 0
62, 42, 104, Mo, -80334.130, 60.728, 886892.868, 60.728, 0
61, 43, 104, Tc, -82489.130, 45.694, 888265.514, 45.694, 0
60, 44, 104, Ru, -88091.836, 3.551, 893085.866, 3.553, 0
59, 45, 104, Rh, -86950.586, 2.829, 891162.262, 2.832, 0
58, 46, 104, Pd, -89391.582, 4.746, 892820.904, 4.748, 0
57, 47, 104, Ag, -85112.936, 6.207, 887759.904, 6.208, 0
56, 48, 104, Cd, -83975.966, 9.521, 885840.580, 9.522, 0
55, 49, 104, In, -76067.280, 141.269, 877149.540, 141.269, 0
54, 50, 104, Sn, -71552.280, 153.482, 871852.186, 153.482, 0
53, 51, 104, Sb, -59029, 596, 858546, 596, 1
65, 40, 105, Zr, -62364, 401, 878558, 401, 1
64, 41, 105, Nb, -70855.587, 99.813, 886268.002, 99.813, 0
63, 42, 105, Mo, -77340.587, 71.152, 891970.648, 71.152, 0
62, 43, 105, Tc, -82290.587, 55.115, 896138.294, 55.115, 0
61, 44, 105, Ru, -85930.587, 3.554, 898995.940, 3.557, 0
60, 45, 105, Rh, -87847.572, 4.520, 900130.571, 4.523, 0
59, 46, 105, Pd, -88414.320, 4.698, 899914.965, 4.700, 0
58, 47, 105, Ag, -87068.657, 10.833, 897786.948, 10.834, 0
57, 48, 105, Cd, -84329.991, 11.347, 894265.928, 11.348, 0
56, 49, 105, In, -79480.991, 17.256, 888634.574, 17.256, 0
55, 50, 105, Sn, -73232.917, 82.355, 881604.146, 82.355, 0
54, 51, 105, Sb, -63910, 503, 871499, 503, 1
66, 40, 106, Zr, -60184, 503, 884450, 503, 1
65, 41, 106, Nb, -66984, 298, 890467, 298, 1
64, 42, 106, Mo, -76257.003, 21.729, 898958.387, 21.729, 0
63, 43, 106, Tc, -79777.003, 13.533, 901696.033, 13.534, 0
62, 44, 106, Ru, -86324.003, 7.883, 907460.679, 7.885, 0
61, 45, 106, Rh, -86363.403, 7.880, 906717.725, 7.882, 0
60, 46, 106, Pd, -89904.503, 4.701, 909476.471, 4.703, 0
59, 47, 106, Ag, -86939.223, 5.298, 905728.837, 5.300, 0
58, 48, 106, Cd, -87133.808, 6.009, 905141.068, 6.011, 0
57, 49, 106, In, -80612.476, 12.770, 897837.382, 12.770, 0
56, 50, 106, Sn, -77428.073, 50.411, 893870.625, 50.412, 0
55, 51, 106, Sb, -66892.787, 174.226, 882552.985, 174.226, 0
54, 52, 106, Te, -58000, 402, 872878, 402, 1
66, 41, 107, Nb, -65037, 401, 896592, 401, 1
65, 42, 107, Mo, -72940.581, 161.631, 903713.288, 161.631, 0
64, 43, 107, Tc, -79100.581, 150.082, 909090.934, 150.082, 0
63, 44, 107, Ru, -83920.581, 123.692, 913128.580, 123.692, 0
62, 45, 107, Rh, -86860.997, 11.987, 915286.642, 11.988, 0
61, 46, 107, Pd, -88372.158, 6.298, 916015.450, 6.299, 0
60, 47, 107, Ag, -88405.165, 5.568, 915266.102, 5.570, 0
59, 48, 107, Cd, -86988.165, 6.856, 913066.748, 6.858, 0
58, 49, 107, In, -83562.165, 12.962, 908858.394, 12.962, 0
57, 50, 107, Sn, -78562.451, 84.216, 903076.327, 84.216, 0
56, 51, 107, Sb, -70654, 298, 894385, 298, 1
55, 52, 107, Te, -60519, 302, 883468, 302, 1
67, 41, 108, Nb, -60994, 503, 900621, 503, 1
66, 42, 108, Mo, -70800.084, 143.670, 909644.115, 143.670, 0
65, 43, 108, Tc, -75935.084, 130.542, 913996.761, 130.542, 0
64, 44, 108, Ru, -83655.084, 120.587, 920934.407, 120.587, 0
63, 45, 108, Rh, -85016.409, 105.063, 921513.377, 105.063, 0
62, 46, 108, Pd, -89521.409, 3.626, 925236.023, 3.629, 0
61, 47, 108, Ag, -87603.442, 5.601, 922535.702, 5.602, 0
60, 48, 108, Cd, -89252.881, 5.695, 923402.787, 5.697, 0
59, 49, 108, In, -84105.313, 12.014, 917472.866, 12.014, 0
58, 50, 108, Sn, -82013.184, 27.347, 914598.383, 27.347, 0
57, 51, 108, Sb, -72507, 205, 904310, 205, 1
56, 52, 108, Te, -65685.709, 153.538, 896706.200, 153.538, 0
55, 53, 108, I, -52569, 598, 882807, 598, 1
67, 42, 109, Mo, -67356, 298, 914272, 298, 1
66, 43, 109, Tc, -74536.953, 96.273, 920669.953, 96.273, 0
65, 44, 109, Ru, -80851.953, 66.094, 926202.599, 66.094, 0
64, 45, 109, Rh, -85011.953, 11.977, 929580.245, 11.978, 0
63, 46, 109, Pd, -87603.384, 3.616, 931389.322, 3.619, 0
62, 47, 109, Ag, -88719.325, 3.120, 931722.909, 3.124, 0
61, 48, 109, Cd, -88505.512, 3.956, 930726.742, 3.959, 0
60, 49, 109, In, -86485.199, 5.925, 927924.075, 5.927, 0
59, 50, 109, Sn, -82634.795, 9.942, 923291.317, 9.943, 0
58, 51, 109, Sb, -76254.795, 18.837, 916128.963, 18.838, 0
57, 52, 109, Te, -67582.406, 65.439, 906674.220, 65.439, 0
56, 53, 109, I, -57576.360, 153.550, 895885.820, 153.550, 0
68, 42, 110, Mo, -65670, 401, 920657, 401, 1
67, 43, 110, Tc, -71362, 401, 925566, 401, 1
66, 44, 110, Ru, -80139.715, 229.389, 933561.684, 229.389, 0
65, 45, 110, Rh, -82949.715, 223.874, 935589.330, 223.874, 0
64, 46, 110, Pd, -88349.715, 10.927, 940206.976, 10.928, 0
63, 47, 110, Ag, -87457.201, 3.119, 938532.108, 3.123, 0
62, 48, 110, Cd, -90349.326, 2.959, 940641.879, 2.963, 0
61, 49, 110, In, -86471.406, 11.920, 935981.605, 11.921, 0
60, 50, 110, Sn, -85833.723, 15.584, 934561.568, 15.584, 0
59, 51, 110, Sb, -76815.723, 90.790, 924761.214, 90.790, 0
58, 52, 110, Te, -72279.993, 52.760, 919443.130, 52.760, 0
57, 53, 110, I, -60886.926, 166.898, 907267.709, 166.898, 0
56, 54, 110, Xe, -51689, 402, 897288, 402, 1
68, 43, 111, Tc, -69815, 401, 932091, 401, 1
67, 44, 111, Ru, -76792, 298, 938286, 298, 1
66, 45, 111, Rh, -82288, 205, 942999, 205, 1
65, 46, 111, Pd, -86029.043, 40.134, 945957.627, 40.135, 0
64, 47, 111, Ag, -88217.043, 3.280, 947363.273, 3.284, 0
63, 48, 111, Cd, -89253.843, 2.960, 947617.719, 2.963, 0
62, 49, 111, In, -88387.874, 5.232, 945969.396, 5.234, 0
61, 50, 111, Sn, -85942.972, 7.095, 942742.140, 7.096, 0
60, 51, 111, Sb, -81472.972, 50.501, 937489.786, 50.501, 0
59, 52, 111, Te, -73474.754, 71.714, 928709.214, 71.714, 0
58, 53, 111, I, -64951, 302, 919404, 302, 1
57, 54, 111, Xe, -54381, 306, 908050, 306, 1
69, 43, 112, Tc, -65913, 503, 936259, 503, 1
68, 44, 112, Ru, -75616.807, 506.678, 945181.422, 506.678, 0
67, 45, 112, Rh, -80136.807, 500.322, 948919.068, 500.322, 0
66, 46, 112, Pd, -86336.807, 17.960, 954336.714, 17.961, 0
65, 47, 112, Ag, -86624.725, 16.892, 953842.278, 16.892, 0
64, 48, 112, Cd, -90580.643, 2.777, 957015.842, 2.782, 0
63, 49, 112, In, -87994.447, 5.144, 953647.292, 5.146, 0
62, 50, 112, Sn, -88657.898, 4.224, 953528.389, 4.227, 0
61, 51, 112, Sb, -81602.922, 23.451, 945691.059, 23.452, 0
60, 52, 112, Te, -77259.098, 162.090, 940564.881, 162.090, 0
59, 53, 112, I, -67096, 211, 929619, 211, 1
58, 54, 112, Xe, -59943.683, 154.042, 921684.758, 154.042, 0
57, 55, 112, Cs, -46292, 366, 907250, 366, 1
70, 43, 113, Tc, -63966, 596, 942384, 596, 1
69, 44, 113, Ru, -72154, 503, 949789, 503, 1
68, 45, 113, Rh, -78786, 401, 955639, 401, 1
67, 46, 113, Pd, -83693.066, 38.854, 959764.296, 38.854, 0
66, 47, 113, Ag, -87033.066, 16.870, 962321.942, 16.871, 0
65, 48, 113, Cd, -89049.527, 2.772, 963556.050, 2.777, 0
64, 49, 113, In, -89365.366, 3.298, 963089.534, 3.302, 0
63, 50, 113, Sn, -88329.455, 3.978, 961271.269, 3.981, 0
62, 51, 113, Sb, -84424.015, 24.369, 956583.475, 24.369, 0
61, 52, 113, Te, -78765.553, 168.185, 950142.660, 168.185, 0
60, 53, 113, I, -71123.984, 53.431, 941718.736, 53.431, 0
59, 54, 113, Xe, -62061.438, 81.745, 931873.837, 81.745, 0
58, 55, 113, Cs, -51677.177, 154.604, 920707.222, 154.604, 0
70, 44, 114, Ru, -70893.773, 539.075, 956601.034, 539.075, 0
69, 45, 114, Rh, -76993.773, 500.602, 961918.680, 500.602, 0
68, 46, 114, Pd, -83493.773, 24.533, 967636.327, 24.534, 0
67, 47, 114, Ag, -84944.485, 26.202, 968304.684, 26.202, 0
66, 48, 114, Cd, -90020.914, 2.777, 972598.759, 2.781, 0
65, 49, 114, In, -88568.401, 3.194, 970363.893, 3.198, 0
64, 50, 114, Sn, -90557.067, 3.168, 971570.204, 3.172, 0
63, 51, 114, Sb, -84675.559, 201.109, 964906.342, 201.109, 0
62, 52, 114, Te, -81521.939, 187.042, 960970.368, 187.042, 0
61, 53, 114, I, -72796, 298, 951462, 298, 1
60, 54, 114, Xe, -66935, 207, 944819, 207, 1
59, 55, 114, Cs, -55105.015, 159.232, 932206.383, 159.232, 0
71, 44, 115, Ru, -66779, 699, 960557, 699, 1
70, 45, 115, Rh, -74402.969, 503.706, 967399.199, 503.706, 0
69, 46, 115, Pd, -80402.969, 60.993, 972616.846, 60.993, 0
68, 47, 115, Ag, -84986.969, 34.930, 976418.492, 34.930, 0
67, 48, 115, Cd, -88090.454, 2.823, 978739.622, 2.827, 0
66, 49, 115, In, -89536.112, 4.191, 979402.927, 4.194, 0
65, 50, 115, Sn, -90031.407, 2.991, 979115.868, 2.995, 0
64, 51, 115, Sb, -87001.407, 20.222, 975303.514, 20.223, 0
63, 52, 115, Te, -82362.741, 107.899, 969882.493, 107.900, 0
62, 53, 115, I, -75673.011, 498.103, 962410.410, 498.103, 0
61, 54, 115, Xe, -68032.970, 227.782, 953988.014, 227.782, 0
60, 55, 115, Cs, -59677, 426, 944849, 426, 1
59, 56, 115, Ba, -48708, 801, 933098, 801, 1
72, 44, 116, Ru, -65158, 801, 967008, 801, 1
71, 45, 116, Rh, -71952.561, 502.902, 973020.114, 502.902, 0
70, 46, 116, Pd, -79952.561, 53.948, 980237.761, 53.948, 0
69, 47, 116, Ag, -82559.561, 44.837, 982062.407, 44.838, 0
68, 48, 116, Cd, -88719.361, 3.223, 987439.853, 3.227, 0
67, 49, 116, In, -88249.098, 4.269, 986187.235, 4.272, 0
66, 50, 116, Sn, -91523.495, 2.990, 988679.279, 2.995, 0
65, 51, 116, Sb, -86816.069, 5.894, 983189.499, 5.897, 0
64, 52, 116, Te, -85316.165, 92.013, 980907.241, 92.014, 0
63, 53, 116, I, -77571.016, 142.643, 972379.738, 142.643, 0
62, 54, 116, Xe, -73231.016, 245.656, 967257.384, 245.656, 0
61, 55, 116, Cs, -62434.042, 260.972, 955678.056, 260.972, 0
60, 56, 116, Ba, -54325, 699, 946786, 699, 1
72, 45, 117, Rh, -69536, 699, 978675, 699, 1
71, 46, 117, Pd, -76532, 298, 984888, 298, 1
70, 47, 117, Ag, -82243.270, 44.849, 989817.439, 44.849, 0
69, 48, 117, Cd, -86425.270, 3.375, 993217.085, 3.379, 0
68, 49, 117, In, -88941.446, 5.251, 994950.907, 5.254, 0
67, 50, 117, Sn, -90396.689, 2.923, 995623.796, 2.928, 0
66, 51, 117, Sb, -88640.070, 9.408, 993084.823, 9.410, 0
65, 52, 117, Te, -85105.330, 19.042, 988767.729, 19.042, 0
64, 53, 117, I, -80451.624, 68.517, 983331.669, 68.518, 0
63, 54, 117, Xe, -74005.482, 179.798, 976103.173, 179.798, 0
62, 55, 117, Cs, -66481.780, 97.103, 967797.117, 97.103, 0
61, 56, 117, Ba, -58042.047, 387.746, 958575.030, 387.746, 0
73, 45, 118, Rh, -65736, 801, 982946, 801, 1
72, 46, 118, Pd, -75543.855, 223.920, 991971.701, 223.920, 0
71, 47, 118, Ag, -79643.855, 100.698, 995289.347, 100.698, 0
70, 48, 118, Cd, -86708.536, 20.258, 1001571.674, 20.259, 0
69, 49, 118, In, -87228.365, 7.965, 1001309.148, 7.967, 0
68, 50, 118, Sn, -91651.675, 2.885, 1004950.104, 2.890, 0
67, 51, 118, Sb, -87995.043, 4.144, 1000511.118, 4.147, 0
66, 52, 118, Te, -87717.303, 15.853, 999451.025, 15.854, 0
65, 53, 118, I, -80672.747, 78.306, 991624.115, 78.306, 0
64, 54, 118, Xe, -77728.062, 1000.251, 987897.076, 1000.251, 0
63, 55, 118, Cs, -68428.062, 22.406, 977814.722, 22.407, 0
62, 56, 118, Ba, -62000, 503, 970605, 503, 1
61, 57, 118, La, -49844, 801, 957666, 801, 1
74, 45, 119, Rh, -63938, 904, 989219, 904, 1
73, 46, 119, Pd, -72023, 298, 996522, 298, 1
72, 47, 119, Ag, -78554.956, 72.329, 1002271.770, 72.329, 0
71, 48, 119, Cd, -83904.956, 60.261, 1006839.416, 60.262, 0
70, 49, 119, In, -87701.604, 7.501, 1009853.711, 7.503, 0
69, 50, 119, Sn, -90065.593, 2.819, 1011435.346, 2.824, 0
68, 51, 119, Sb, -89471.797, 8.156, 1010059.196, 8.158, 0
67, 52, 119, Te, -87178.786, 8.396, 1006983.831, 8.398, 0
66, 53, 119, I, -83665.239, 63.409, 1002687.930, 63.409, 0
65, 54, 119, Xe, -78663.618, 123.469, 996903.955, 123.469, 0
64, 55, 119, Cs, -72335.745, 24.402, 989793.729, 24.403, 0
63, 56, 119, Ba, -64239.093, 1020.050, 980914.722, 1020.050, 0
62, 57, 119, La, -54818, 801, 970712, 801, 1
74, 46, 120, Pd, -70766, 401, 1003336, 401, 1
73, 47, 120, Ag, -75773.030, 101.750, 1007561.168, 101.751, 0
72, 48, 120, Cd, -83973.030, 18.792, 1014978.814, 18.793, 0
71, 49, 120, In, -85731.461, 40.080, 1015954.891, 40.081, 0
70, 50, 120, Sn, -91101.461, 2.534, 1020542.537, 2.540, 0
69, 51, 120, Sb, -88420.861, 7.576, 1017079.583, 7.578, 0
68, 52, 120, Te, -89398.860, 10.410, 1017275.229, 10.411, 0
67, 53, 120, I, -83783.860, 18.258, 1010877.875, 18.259, 0
66, 54, 120, Xe, -81823.860, 43.970, 1008135.521, 43.970, 0
65, 55, 120, Cs, -73901.979, 21.098, 999431.285, 21.098, 0
64, 56, 120, Ba, -68901.979, 300.741, 993648.931, 300.741, 0
63, 57, 120, La, -57687, 801, 981652, 801, 1
75, 46, 121, Pd, -66900, 503, 1007542, 503, 1
74, 47, 121, Ag, -74547.293, 194.044, 1014406.753, 194.044, 0
73, 48, 121, Cd, -80947.293, 152.490, 1020024.400, 152.490, 0
72, 49, 121, In, -85837.293, 27.442, 1024132.046, 27.443, 0
71, 50, 121, Sn, -89200.924, 2.507, 1026713.323, 2.513, 0
70, 51, 121, Sb, -89589.004, 2.406, 1026319.049, 2.412, 0
69, 52, 121, Te, -88552.741, 25.236, 1024500.433, 25.237, 0
68, 53, 121, I, -86281.936, 11.234, 1021447.273, 11.235, 0
67, 54, 121, Xe, -82549.560, 23.985, 1016932.543, 23.986, 0
66, 55, 121, Cs, -77149.560, 13.239, 1010750.189, 13.241, 0
65, 56, 121, Ba, -70334.891, 303.205, 1003153.167, 303.205, 0
64, 57, 121, La, -62401, 699, 994437, 699, 1
63, 58, 121, Ce, -52471, 904, 983725, 904, 1
75, 47, 122, Ag, -71427, 205, 1019358, 205, 1
74, 48, 122, Cd, -80574, 205, 1027723, 205, 1
73, 49, 122, In, -83575.387, 50.073, 1029941.463, 50.073, 0
72, 50, 122, Sn, -89943.978, 2.699, 1035527.700, 2.704, 0
71, 51, 122, Sb, -88324.278, 2.421, 1033125.646, 2.427, 0
70, 52, 122, Te, -90302.898, 2.696, 1034321.912, 2.701, 0
69, 53, 122, I, -86068.898, 5.681, 1029305.558, 5.683, 0
68, 54, 122, Xe, -85174.435, 87.067, 1027628.742, 87.067, 0
67, 55, 122, Cs, -78119.721, 14.638, 1019791.673, 14.639, 0
66, 56, 122, Ba, -74277, 298, 1015167, 298, 1
65, 57, 122, La, -64543, 596, 1004650, 596, 1
64, 58, 122, Ce, -57743, 904, 997068, 904, 1
76, 47, 123, Ag, -69955, 298, 1025957, 298, 1
75, 48, 123, Cd, -77312.611, 40.426, 1032532.365, 40.427, 0
74, 49, 123, In, -83427.611, 23.351, 1037865.011, 23.352, 0
73, 50, 123, Sn, -87818.646, 2.684, 1041473.691, 2.690, 0
72, 51, 123, Sb, -89222.237, 2.004, 1042094.928, 2.011, 0
71, 52, 123, Te, -89170.927, 1.862, 1041261.265, 1.869, 0
70, 53, 123, I, -87928.757, 3.916, 1039236.740, 3.919, 0
69, 54, 123, Xe, -85252.757, 15.503, 1035778.386, 15.504, 0
68, 55, 123, Cs, -81052.509, 11.529, 1030795.784, 11.530, 0
67, 56, 123, Ba, -75591, 298, 1024552, 298, 1
66, 57, 123, La, -68707, 503, 1016886, 503, 1
65, 58, 123, Ce, -60072, 801, 1007468, 801, 1
77, 47, 124, Ag, -66574, 401, 1030647, 401, 1
