N,Z,A,EL,MASSEXCESS,dMASSEXCESS,BINDINGENERGY_A,dBINDINGENERGY_A,IsCalculated
141, 93, 234, Np, 39956.471, 8.519, 7589.630, 0.036, 0
140, 94, 234, Pu, 40349.597, 6.967, 7584.607, 0.030, 0
139, 95, 234, Am, 44534, 207, 7563, 1, 1
138, 96, 234, Cm, 46723.592, 18.204, 7550.681, 0.078, 0
146, 89, 235, Ac, 47722, 358, 7572, 2, 1
145, 90, 235, Th, 44255.350, 50.036, 7583.374, 0.213, 0
144, 91, 235, Pa, 42330.456, 50.033, 7588.236, 0.213, 0
143, 92, 235, U, 40920.456, 1.823, 7590.907, 0.008, 0
142, 93, 235, Np, 41044.669, 1.994, 7587.049, 0.008, 0
141, 94, 235, Pu, 42183.684, 20.570, 7578.873, 0.088, 0
140, 95, 235, Am, 44662, 120, 7565, 1, 1
139, 96, 235, Cm, 47910, 202, 7548, 1, 1
138, 97, 235, Bk, 52704, 401, 7524, 2, 1
147, 89, 236, Ac, 51508, 499, 7558, 2, 1
146, 90, 236, Th, 46454, 196, 7576, 1, 1
145, 91, 236, Pa, 45346.325, 200.008, 7577.504, 0.847, 0
144, 92, 236, U, 42446.325, 1.826, 7586.477, 0.008, 0
143, 93, 236, Np, 43379.304, 50.437, 7579.209, 0.214, 0
142, 94, 236, Pu, 42902.718, 2.205, 7577.913, 0.009, 0
141, 95, 236, Am, 46183, 100, 7561, 0, 1
140, 96, 236, Cm, 47890, 201, 7550, 1, 1
139, 97, 236, Bk, 53403, 401, 7523, 2, 1
147, 90, 237, Th, 50202, 359, 7562, 2, 1
146, 91, 237, Pa, 47641.875, 100.018, 7569.902, 0.422, 0
145, 92, 237, U, 45391.875, 1.882, 7576.094, 0.008, 0
144, 93, 237, Np, 44873.275, 1.833, 7574.982, 0.008, 0
143, 94, 237, Pu, 45093.307, 2.236, 7570.752, 0.009, 0
142, 95, 237, Am, 46571, 59, 7561, 0, 1
141, 96, 237, Cm, 49277, 206, 7546, 1, 1
140, 97, 237, Bk, 53098, 224, 7527, 1, 1
139, 98, 237, Cf, 57818, 503, 7504, 2, 1
148, 90, 238, Th, 52625, 283, 7554, 1, 1
147, 91, 238, Pa, 50768.948, 60.030, 7558.870, 0.252, 0
146, 92, 238, U, 47308.948, 1.904, 7570.120, 0.008, 0
145, 93, 238, Np, 47456.272, 1.844, 7566.214, 0.008, 0
144, 94, 238, Pu, 46164.745, 1.834, 7568.354, 0.008, 0
143, 95, 238, Am, 48423.087, 50.720, 7555.578, 0.213, 0
142, 96, 238, Cm, 49395.914, 36.629, 7548.203, 0.154, 0
141, 97, 238, Bk, 54288, 288, 7524, 1, 1
140, 98, 238, Cf, 57203, 401, 7509, 2, 1
148, 91, 239, Pa, 53337, 196, 7550, 1, 1
147, 92, 239, U, 50573.883, 1.912, 7558.557, 0.008, 0
146, 93, 239, Np, 49312.385, 2.077, 7560.561, 0.009, 0
145, 94, 239, Pu, 48589.877, 1.827, 7560.311, 0.008, 0
144, 95, 239, Am, 49391.985, 2.444, 7553.681, 0.010, 0
143, 96, 239, Cm, 51192, 100, 7543, 0, 1
142, 97, 239, Bk, 54287, 233, 7527, 1, 1
141, 98, 239, Cf, 58145, 209, 7507, 1, 1
149, 91, 240, Pa, 56803, 298, 7538, 1, 1
148, 92, 240, U, 52715.098, 5.154, 7551.771, 0.021, 0
147, 93, 240, Np, 52314.736, 15.139, 7550.180, 0.063, 0
146, 94, 240, Pu, 50126.995, 1.825, 7556.036, 0.008, 0
145, 95, 240, Am, 51511.785, 13.908, 7547.006, 0.058, 0
144, 96, 240, Cm, 51725.434, 2.285, 7542.856, 0.010, 0
143, 97, 240, Bk, 55665, 150, 7523, 1, 1
142, 98, 240, Cf, 58034, 201, 7510, 1, 1
141, 99, 240, Es, 64199, 401, 7481, 2, 1
149, 92, 241, U, 56197, 298, 7539, 1, 1
148, 93, 241, Np, 54261.791, 70.734, 7544.263, 0.294, 0
147, 94, 241, Pu, 52956.791, 1.825, 7546.432, 0.008, 0
146, 95, 241, Am, 52936.008, 1.829, 7543.272, 0.008, 0
145, 96, 241, Cm, 53703.425, 2.170, 7536.841, 0.009, 0
144, 97, 241, Bk, 56103, 200, 7524, 1, 1
143, 98, 241, Cf, 59361, 255, 7507, 1, 1
142, 99, 241, Es, 63843, 227, 7485, 1, 1
150, 92, 242, U, 58620, 201, 7532, 1, 1
149, 93, 242, Np, 57418.390, 200.009, 7533.397, 0.826, 0
148, 94, 242, Pu, 54718.390, 1.860, 7541.321, 0.008, 0
147, 95, 242, Am, 55469.685, 1.832, 7534.984, 0.008, 0
146, 96, 242, Cm, 54805.218, 1.835, 7534.497, 0.008, 0
145, 97, 242, Bk, 57735, 200, 7519, 1, 1
144, 98, 242, Cf, 59337.614, 36.854, 7509.302, 0.152, 0
143, 99, 242, Es, 64967, 326, 7483, 1, 1
142, 100, 242, Fm, 68400, 401, 7465, 2, 1
150, 93, 243, Np, 59875, 32, 7525, 0, 1
149, 94, 243, Pu, 57755.509, 3.188, 7531.004, 0.013, 0
148, 95, 243, Am, 57176.109, 2.293, 7530.169, 0.009, 0
147, 96, 243, Cm, 57183.593, 2.083, 7526.918, 0.009, 0
146, 97, 243, Bk, 58691.176, 4.745, 7517.495, 0.020, 0
145, 98, 243, Cf, 60945, 142, 7505, 1, 1
144, 99, 243, Es, 64783, 234, 7486, 1, 1
143, 100, 243, Fm, 69259, 215, 7464, 1, 1
151, 93, 244, Np, 63202, 298, 7514, 1, 1
150, 94, 244, Pu, 59805.555, 5.053, 7524.817, 0.021, 0
149, 95, 244, Am, 59880.951, 2.081, 7521.301, 0.009, 0
148, 96, 244, Cm, 58453.651, 1.825, 7523.944, 0.007, 0
147, 97, 244, Bk, 60715.501, 14.472, 7511.468, 0.059, 0
146, 98, 244, Cf, 61479.247, 2.920, 7505.132, 0.012, 0
145, 99, 244, Es, 66027, 181, 7483, 1, 1
144, 100, 244, Fm, 69009, 284, 7468, 1, 1
151, 94, 245, Pu, 63106.068, 14.417, 7513.576, 0.059, 0
150, 95, 245, Am, 61899.746, 3.467, 7515.306, 0.014, 0
149, 96, 245, Cm, 61004.706, 2.081, 7515.766, 0.008, 0
148, 97, 245, Bk, 61815.448, 2.306, 7509.264, 0.009, 0
147, 98, 245, Cf, 63386.875, 2.856, 7499.657, 0.012, 0
146, 99, 245, Es, 66438, 200, 7484, 1, 1
145, 100, 245, Fm, 70221, 275, 7465, 1, 1
144, 101, 245, Md, 75292, 323, 7441, 1, 1
152, 94, 246, Pu, 65395.190, 15.255, 7506.538, 0.062, 0
151, 95, 246, Am, 64994.640, 18.176, 7504.986, 0.074, 0
150, 96, 246, Cm, 62618.439, 2.061, 7511.465, 0.008, 0
149, 97, 246, Bk, 63968.439, 60.035, 7502.797, 0.244, 0
148, 98, 246, Cf, 64091.733, 2.090, 7499.115, 0.009, 0
147, 99, 246, Es, 67902, 224, 7480, 1, 1
146, 100, 246, Fm, 70140.589, 38.678, 7468.166, 0.157, 0
145, 101, 246, Md, 76276, 329, 7440, 1, 1
153, 94, 247, Pu, 68996, 298, 7494, 1, 1
152, 95, 247, Am, 67154, 100, 7499, 0, 1
151, 96, 247, Cm, 65533.901, 4.364, 7501.928, 0.018, 0
150, 97, 247, Bk, 65490.624, 5.501, 7498.936, 0.022, 0
149, 98, 247, Cf, 66136.624, 8.140, 7493.153, 0.033, 0
148, 99, 247, Es, 68610, 30, 7480, 0, 1
147, 100, 247, Fm, 71583, 143, 7465, 1, 1
146, 101, 247, Md, 76043, 324, 7444, 1, 1
153, 95, 248, Am, 70562, 200, 7487, 1, 1
152, 96, 248, Cm, 67392.202, 5.055, 7496.731, 0.020, 0
151, 97, 248, Bk, 68080, 71, 7491, 0, 1
150, 98, 248, Cf, 67239.766, 5.323, 7491.036, 0.021, 0
149, 99, 248, Es, 70301, 52, 7476, 0, 1
148, 100, 248, Fm, 71906.414, 11.695, 7465.910, 0.047, 0
147, 101, 248, Md, 77149, 237, 7442, 1, 1
146, 102, 248, No, 80664, 301, 7424, 1, 1
154, 95, 249, Am, 73104, 298, 7479, 1, 1
153, 96, 249, Cm, 70750.150, 5.061, 7485.552, 0.020, 0
152, 97, 249, Bk, 69849.622, 2.612, 7486.027, 0.010, 0
151, 98, 249, Cf, 69725.622, 2.195, 7483.383, 0.009, 0
150, 99, 249, Es, 71176, 30, 7474, 0, 1
149, 100, 249, Fm, 73619, 101, 7461, 0, 1
148, 101, 249, Md, 77326, 224, 7443, 1, 1
147, 102, 249, No, 81816, 340, 7422, 1, 1
154, 96, 250, Cm, 72989.038, 11.205, 7478.940, 0.045, 0
153, 97, 250, Bk, 72951.370, 3.968, 7475.961, 0.016, 0
152, 98, 250, Cf, 71171.793, 2.070, 7479.950, 0.008, 0
151, 99, 250, Es, 73227, 100, 7469, 0, 1
150, 100, 250, Fm, 74073.581, 11.933, 7462.084, 0.048, 0
149, 101, 250, Md, 78636, 301, 7441, 1, 1
148, 102, 250, No, 81516, 204, 7426, 1, 1
155, 96, 251, Cm, 76647.617, 22.804, 7466.724, 0.091, 0
154, 97, 251, Bk, 75227.617, 10.956, 7469.264, 0.044, 0
153, 98, 251, Cf, 74134.617, 4.477, 7470.502, 0.018, 0
152, 99, 251, Es, 74512.202, 6.072, 7465.881, 0.024, 0
151, 100, 251, Fm, 75986.640, 8.382, 7456.890, 0.033, 0
150, 101, 251, Md, 79027, 203, 7442, 1, 1
149, 102, 251, No, 82914, 175, 7423, 1, 1
148, 103, 251, Lr, 87896, 298, 7400, 1, 1
156, 96, 252, Cm, 79056, 298, 7460, 1, 1
155, 97, 252, Bk, 78534, 200, 7459, 1, 1
154, 98, 252, Cf, 76033.987, 5.055, 7465.349, 0.020, 0
153, 99, 252, Es, 77293.987, 50.255, 7457.244, 0.199, 0
152, 100, 252, Fm, 76817.382, 5.686, 7456.031, 0.023, 0
151, 101, 252, Md, 80630, 196, 7438, 1, 1
150, 102, 252, No, 82881.097, 12.993, 7425.760, 0.052, 0
149, 103, 252, Lr, 88837, 248, 7399, 1, 1
156, 97, 253, Bk, 80929, 359, 7451, 1, 1
155, 98, 253, Cf, 79301.015, 6.174, 7454.831, 0.024, 0
154, 99, 253, Es, 79013.697, 2.612, 7452.874, 0.010, 0
153, 100, 253, Fm, 79349.538, 3.718, 7448.455, 0.015, 0
152, 101, 253, Md, 81301, 205, 7438, 1, 1
151, 102, 253, No, 84466, 102, 7422, 0, 1
150, 103, 253, Lr, 88687, 224, 7402, 1, 1
149, 104, 253, Rf, 93791, 453, 7379, 2, 1
157, 97, 254, Bk, 84393, 298, 7440, 1, 1
156, 98, 254, Cf, 81340.767, 12.303, 7449.228, 0.048, 0
155, 99, 254, Es, 81991.986, 4.242, 7443.584, 0.017, 0
154, 100, 254, Fm, 80904.186, 2.783, 7444.786, 0.011, 0
153, 101, 254, Md, 83514, 100, 7431, 0, 1
152, 102, 254, No, 84724.274, 17.644, 7423.586, 0.069, 0
151, 103, 254, Lr, 89847, 336, 7400, 1, 1
150, 104, 254, Rf, 93320, 285, 7384, 1, 1
157, 98, 255, Cf, 84809, 200, 7438, 1, 1
156, 99, 255, Es, 84088.873, 11.038, 7437.822, 0.043, 0
155, 100, 255, Fm, 83799.253, 4.821, 7435.890, 0.019, 0
154, 101, 255, Md, 84842.994, 6.625, 7428.729, 0.026, 0
153, 102, 255, No, 86853.555, 10.308, 7417.776, 0.040, 0
152, 103, 255, Lr, 90057, 206, 7402, 1, 1
151, 104, 255, Rf, 94397, 175, 7382, 1, 1
150, 105, 255, Db, 100041, 423, 7357, 2, 1
158, 98, 256, Cf, 87039, 298, 7432, 1, 1
157, 99, 256, Es, 87186, 100, 7428, 0, 1
156, 100, 256, Fm, 85486.109, 7.166, 7431.783, 0.028, 0
155, 101, 256, Md, 87615.418, 52.818, 7420.409, 0.206, 0
154, 102, 256, No, 87823.739, 7.877, 7416.539, 0.031, 0
153, 103, 256, Lr, 91872, 220, 7398, 1, 1
152, 104, 256, Rf, 94235.704, 24.117, 7385.381, 0.094, 0
151, 105, 256, Db, 100720, 291, 7357, 1, 1
158, 99, 257, Es, 89403, 411, 7422, 2, 1
157, 100, 257, Fm, 88589.481, 6.334, 7422.196, 0.025, 0
156, 101, 257, Md, 88996.213, 2.797, 7417.569, 0.011, 0
155, 102, 257, No, 90240.522, 21.700, 7409.683, 0.084, 0
154, 103, 257, Lr, 92735, 207, 7397, 1, 1
153, 104, 257, Rf, 95934, 103, 7381, 0, 1
152, 105, 257, Db, 100342, 225, 7361, 1, 1
159, 99, 258, Es, 92702, 298, 7412, 1, 1
158, 100, 258, Fm, 90426, 200, 7418, 1, 1
157, 101, 258, Md, 91688.184, 4.631, 7409.669, 0.018, 0
156, 102, 258, No, 91479, 200, 7407, 1, 1
155, 103, 258, Lr, 94839, 102, 7391, 0, 1
154, 104, 258, Rf, 96399, 201, 7382, 1, 1
153, 105, 258, Db, 101748, 344, 7359, 1, 1
152, 106, 258, Sg, 105415, 414, 7341, 2, 1
159, 100, 259, Fm, 93704, 283, 7407, 1, 1
158, 101, 259, Md, 93624, 200, 7405, 1, 1
157, 102, 259, No, 94109, 100, 7400, 0, 1
156, 103, 259, Lr, 95852, 71, 7390, 0, 1
155, 104, 259, Rf, 98400, 72, 7377, 0, 1
154, 105, 259, Db, 102101, 212, 7360, 1, 1
153, 106, 259, Sg, 106656, 177, 7339, 1, 1
160, 100, 260, Fm, 95644, 499, 7403, 2, 1
159, 101, 260, Md, 96551, 316, 7396, 1, 1
158, 102, 260, No, 95611, 200, 7397, 1, 1
157, 103, 260, Lr, 98276, 115, 7383, 0, 1
156, 104, 260, Rf, 99149, 200, 7377, 1, 1
155, 105, 260, Db, 103676, 231, 7357, 1, 1
154, 106, 260, Sg, 106583.474, 38.859, 7342.424, 0.149, 0
153, 107, 260, Bh, 113614, 578, 7312, 2, 1
160, 101, 261, Md, 98478, 647, 7391, 2, 1
159, 102, 261, No, 98504, 300, 7388, 1, 1
158, 103, 261, Lr, 99561, 200, 7381, 1, 1
157, 104, 261, Rf, 101315.395, 28.750, 7371.396, 0.110, 0
156, 105, 261, Db, 104379, 231, 7357, 1, 1
155, 106, 261, Sg, 108162, 125, 7339, 0, 1
154, 107, 261, Bh, 113329, 230, 7316, 1, 1
161, 101, 262, Md, 101407, 582, 7383, 2, 1
160, 102, 262, No, 99951, 447, 7385, 2, 1
159, 103, 262, Lr, 102123, 200, 7374, 1, 1
158, 104, 262, Rf, 102394, 283, 7370, 1, 1
157, 105, 262, Db, 106269, 182, 7352, 1, 1
156, 106, 262, Sg, 108424, 283, 7341, 1, 1
155, 107, 262, Bh, 114473, 345, 7315, 1, 1
161, 102, 263, No, 102979, 490, 7376, 2, 1
160, 103, 263, Lr, 103669, 361, 7371, 1, 1
159, 104, 263, Rf, 104837, 183, 7363, 1, 1
158, 105, 263, Db, 107111, 168, 7352, 1, 1
157, 106, 263, Sg, 110216, 124, 7337, 0, 1
156, 107, 263, Bh, 114606, 367, 7317, 1, 1
155, 108, 263, Hs, 119751, 349, 7295, 1, 1
162, 102, 264, No, 104649, 639, 7373, 2, 1
161, 103, 264, Lr, 106226, 436, 7364, 2, 1
160, 104, 264, Rf, 106176, 447, 7361, 2, 1
159, 105, 264, Db, 109361, 231, 7346, 1, 1
158, 106, 264, Sg, 110784, 283, 7338, 1, 1
157, 107, 264, Bh, 116068, 276, 7315, 1, 1
156, 108, 264, Hs, 119599.066, 43.846, 7298.239, 0.166, 0
162, 103, 265, Lr, 107903, 713, 7360, 3, 1
161, 104, 265, Rf, 108709, 424, 7354, 2, 1
160, 105, 265, Db, 110476, 283, 7344, 1, 1
159, 106, 265, Sg, 112817.611, 57.676, 7332.652, 0.218, 0
158, 107, 265, Bh, 116574, 379, 7316, 1, 1
157, 108, 265, Hs, 121173, 135, 7295, 1, 1
156, 109, 265, Mt, 126824, 462, 7271, 2, 1
163, 103, 266, Lr, 111132, 655, 7351, 2, 1
162, 104, 266, Rf, 109876, 539, 7352, 2, 1
161, 105, 266, Db, 112738, 361, 7339, 1, 1
160, 106, 266, Sg, 113703, 285, 7332, 1, 1
159, 107, 266, Bh, 118246, 201, 7312, 1, 1
158, 108, 266, Hs, 121185, 284, 7298, 1, 1
157, 109, 266, Mt, 127893, 345, 7270, 1, 1
163, 104, 267, Rf, 113204, 575, 7343, 2, 1
162, 105, 267, Db, 113994, 469, 7337, 2, 1
161, 106, 267, Sg, 115901, 271, 7327, 1, 1
160, 107, 267, Bh, 118906, 263, 7312, 1, 1
159, 108, 267, Hs, 122761, 103, 7295, 0, 1
158, 109, 267, Mt, 127901, 543, 7273, 2, 1
157, 110, 267, Ea, 134453, 366, 7245, 1, 1
164, 104, 268, Rf, 115174, 706, 7338, 3, 1
163, 105, 268, Db, 116851, 529, 7329, 2, 1
162, 106, 268, Sg, 117001, 539, 7325, 2, 1
161, 107, 268, Bh, 120866, 378, 7308, 1, 1
160, 108, 268, Hs, 123108, 412, 7297, 2, 1
159, 109, 268, Mt, 129224, 315, 7271, 1, 1
158, 110, 268, Ea, 133944, 502, 7250, 2, 1
164, 105, 269, Db, 118728, 774, 7325, 3, 1
163, 106, 269, Sg, 119934, 656, 7317, 2, 1
162, 107, 269, Bh, 121741, 412, 7308, 2, 1
161, 108, 269, Hs, 124872, 117, 7293, 0, 1
160, 109, 269, Mt, 129529, 551, 7273, 2, 1
159, 110, 269, Ea, 135183, 137, 7249, 1, 1
165, 105, 270, Db, 121757, 720, 7316, 3, 1
164, 106, 270, Sg, 121400, 617, 7315, 2, 1
163, 107, 270, Bh, 124463, 469, 7300, 2, 1
162, 108, 270, Hs, 125426, 286, 7294, 1, 1
161, 109, 270, Mt, 131021, 539, 7270, 2, 1
160, 110, 270, Ea, 134806, 289, 7253, 1, 1
165, 106, 271, Sg, 124329, 648, 7307, 2, 1
164, 107, 271, Bh, 125919, 557, 7298, 2, 1
163, 108, 271, Hs, 128226, 337, 7286, 1, 1
162, 109, 271, Mt, 131470, 565, 7272, 2, 1
161, 110, 271, Ea, 136056, 105, 7252, 0, 1
166, 106, 272, Sg, 125898, 767, 7304, 3, 1
165, 107, 272, Bh, 128576, 608, 7291, 2, 1
164, 108, 272, Hs, 129526, 575, 7284, 2, 1
163, 109, 272, Mt, 133891, 483, 7266, 2, 1
162, 110, 272, Ea, 136293, 648, 7254, 2, 1
161, 111, 272, Eb, 143091, 331, 7226, 1, 1
167, 106, 273, Sg, 128751, 661, 7296, 2, 1
166, 107, 273, Bh, 130053, 830, 7288, 3, 1
165, 108, 273, Hs, 132259, 825, 7277, 3, 1
164, 109, 273, Mt, 134986, 510, 7264, 2, 1
163, 110, 273, Ea, 138665, 127, 7248, 0, 1
162, 111, 273, Eb, 143154, 605, 7229, 2, 1
167, 107, 274, Bh, 132682, 780, 7282, 3, 1
166, 108, 274, Hs, 133325, 648, 7276, 2, 1
165, 109, 274, Mt, 137388, 557, 7259, 2, 1
164, 110, 274, Ea, 139251, 492, 7249, 2, 1
163, 111, 274, Eb, 145046, 617, 7225, 2, 1
168, 107, 275, Bh, 134368, 652, 7278, 2, 1
167, 108, 275, Hs, 135953, 714, 7270, 3, 1
166, 109, 275, Mt, 138463, 592, 7258, 2, 1
165, 110, 275, Ea, 141751, 451, 7243, 2, 1
164, 111, 275, Eb, 145445, 692, 7227, 3, 1
168, 108, 276, Hs, 137123, 824, 7268, 3, 1
167, 109, 276, Mt, 140801, 678, 7252, 2, 1
166, 110, 276, Ea, 142551, 608, 7243, 2, 1
165, 111, 276, Eb, 147636, 627, 7222, 2, 1
169, 108, 277, Hs, 139576, 726, 7262, 3, 1
168, 109, 277, Mt, 141978, 883, 7251, 3, 1
167, 110, 277, Ea, 144984, 964, 7237, 3, 1
166, 111, 277, Eb, 148591, 618, 7221, 2, 1
165, 112, 277, Ec, 152712, 130, 7204, 0, 1
169, 109, 278, Mt, 144207, 836, 7246, 3, 1
168, 110, 278, Ea, 145750, 678, 7237, 2, 1
167, 111, 278, Eb, 150533, 632, 7217, 2, 1
166, 112, 278, Ec, 153056, 531, 7206, 2, 1
170, 109, 279, Mt, 145493, 718, 7244, 3, 1
169, 110, 279, Ea, 147978, 742, 7232, 3, 1
168, 111, 279, Eb, 151338, 663, 7218, 2, 1
167, 112, 279, Ec, 155136, 493, 7201, 2, 1
170, 110, 280, Ea, 148848, 848, 7232, 3, 1
169, 111, 280, Eb, 153206, 742, 7214, 3, 1
168, 112, 280, Ec, 155596, 640, 7203, 2, 1
171, 110, 281, Ea, 150959, 728, 7228, 3, 1
170, 111, 281, Eb, 154043, 932, 7214, 3, 1
169, 112, 281, Ec, 157689, 985, 7198, 4, 1
171, 111, 282, Eb, 156012, 888, 7210, 3, 1
170, 112, 282, Ec, 158135, 707, 7200, 3, 1
172, 111, 283, Eb, 156878, 778, 7210, 3, 1
171, 112, 283, Ec, 160023, 768, 7196, 3, 1
170, 113, 283, Ed, 164363, 728, 7178, 3, 1
172, 112, 284, Ec, 160574, 849, 7197, 3, 1
171, 113, 284, Ed, 165881, 800, 7176, 3, 1
173, 112, 285, Ec, 162177, 730, 7195, 3, 1
172, 113, 285, Ed, 166488, 979, 7177, 3, 1
171, 114, 285, Ee, 171114, 1030, 7158, 4, 1
173, 113, 286, Ed, 168117, 937, 7174, 3, 1
172, 114, 286, Ee, 171260, 768, 7161, 3, 1
174, 113, 287, Ed, 168643, 834, 7176, 3, 1
173, 114, 287, Ee, 172884, 770, 7158, 3, 1
172, 115, 287, Ef, 178088, 787, 7137, 3, 1
174, 114, 288, Ee, 172968, 851, 7161, 3, 1
173, 115, 288, Ef, 179305, 854, 7136, 3, 1
175, 114, 289, Ee, 174449, 731, 7159, 3, 1
174, 115, 289, Ef, 179513, 1024, 7139, 4, 1
173, 116, 289, Eg, 185239, 1087, 7116, 4, 1
175, 115, 290, Ef, 180842, 984, 7137, 3, 1
174, 116, 290, Eg, 184985, 844, 7120, 3, 1
176, 115, 291, Ef, 181068, 886, 7140, 3, 1
175, 116, 291, Eg, 186309, 846, 7119, 3, 1
174, 117, 291, Eh, 192413, 883, 7096, 3, 1
176, 116, 292, Eg, 186100, 852, 7123, 3, 1
175, 117, 292, Eh, 193330, 943, 7096, 3, 1
175, 118, 293, Ei, 199964, 1197, 7074, 4, 1
