N,Z,A,EL,MASSEXCESS,dMASSEXCESS,BINDINGENERGY_A,dBINDINGENERGY_A,IsCalculated
83, 72, 155, Hf, -34310, 300, 7929, 2, 0
82, 73, 155, Ta, -23988, 300, 7858, 2, 0
99, 57, 156, La, -33050, 400, 7997, 3, 0
98, 58, 156, Ce, -44820, 300, 8068, 2, 0
97, 59, 156, Pr, -51449.307, 1.025, 8105.2, 3370, 0
96, 60, 156, Nd, -60202.130, 1.304, 8156.3, 2650, 0
95, 61, 156, Pm, -64166.847, 1.188, 8176.7, 2630, 0
94, 62, 156, Sm, -69360.735, 8.522, 8205.0, 0540, 0
93, 63, 156, Eu, -70082.844, 3.532, 8204.6, 1920, 0
92, 64, 156, Gd, -72535.333, 0.983, 8215.3, 2530, 0
91, 65, 156, Tb, -70091.010, 3.768, 8194.6, 4150, 0
90, 66, 156, Dy, -70529.386, 0.988, 8192.4, 3660, 0
89, 67, 156, Ho, -65538.403, 38.424, 8155.4, 2800, 0
88, 68, 156, Er, -64211.683, 24.629, 8141.9, 0840, 0
87, 69, 156, Tm, -56834.417, 14.279, 8089.6, 0320, 0
86, 70, 156, Yb, -53265.538, 9.308, 8061.7, 1070, 0
85, 71, 156, Lu, -43699.550, 54.122, 7995.3, 7520, 0
84, 72, 156, Hf, -37819.514, 149.740, 7952.6, 6760, 0
83, 73, 156, Ta, -26001, 300, 7872, 2, 0
100, 57, 157, La, -29070, 300, 7972, 2, 0
99, 58, 157, Ce, -39930, 400, 8037, 3, 0
98, 59, 157, Pr, -48434.806, 3.167, 8085.8, 1700, 0
97, 60, 157, Nd, -56494.117, 2.137, 8132.1, 6710, 0
96, 61, 157, Pm, -62297.116, 7.006, 8164.1, 4580, 0
95, 62, 157, Sm, -66677.654, 4.434, 8187.0, 6420, 0
94, 63, 157, Eu, -69459.134, 4.234, 8199.7, 9750, 0
93, 64, 157, Gd, -70823.896, 0.977, 8203.5, 0720, 0
92, 65, 157, Tb, -70763.848, 1.018, 8198.1, 4160, 0
91, 66, 157, Dy, -69424.669, 5.154, 8184.6, 2870, 0
90, 67, 157, Ho, -66832.862, 23.469, 8163.1, 3730, 0
89, 68, 157, Er, -63413.648, 26.505, 8136.3, 7570, 0
88, 69, 157, Tm, -58709.279, 27.945, 8101.4, 2850, 0
87, 70, 157, Yb, -53419.912, 10.905, 8062.7, 5510, 0
86, 71, 157, Lu, -46439.818, 12.074, 8013.3, 1280, 0
85, 72, 157, Hf, -38855, 200, 7960, 1, 0
84, 73, 157, Ta, -29595.948, 150.052, 7896.0, 6080, 0
83, 74, 157, W, -19690, 400, 7828, 3, 0
100, 58, 158, Ce, -36540, 400, 8015, 3, 0
99, 59, 158, Pr, -44150, 300, 8059, 2, 0
98, 60, 158, Nd, -53835.123, 1.304, 8114.9, 5290, 0
97, 61, 158, Pm, -59106.143, 0.888, 8143.3, 6220, 0
96, 62, 158, Sm, -65251.849, 4.782, 8177.3, 0750, 0
95, 63, 158, Eu, -67270.461, 2.032, 8185.1, 3200, 0
94, 64, 158, Gd, -70689.969, 0.976, 8201.8, 2290, 0
93, 65, 158, Tb, -69470.883, 1.268, 8189.1, 5560, 0
92, 66, 158, Dy, -70407.152, 2.337, 8190.1, 2980, 0
91, 67, 158, Ho, -66187.396, 27.106, 8158.4, 7090, 0
90, 68, 158, Er, -65303.815, 25.219, 8147.9, 2700, 0
89, 69, 158, Tm, -58703.200, 25.219, 8101.1, 9940, 0
88, 70, 158, Yb, -56009.620, 7.973, 8079.1, 9990, 0
87, 71, 158, Lu, -47212.200, 15.125, 8018.5, 6850, 0
86, 72, 158, Hf, -42102.399, 17.494, 7981.2, 7640, 0
85, 73, 158, Ta, -31118, 201, 7907, 1, 0
84, 74, 158, W, -23693, 300, 7855, 2, 0
101, 58, 159, Ce, -31340, 500, 7983, 3, 0
100, 59, 159, Pr, -40770, 400, 8037, 3, 0
99, 60, 159, Nd, -49724.007, 29.808, 8088.8, 2240, 0
98, 61, 159, Pm, -56554.351, 10.039, 8126.8, 6010, 0
97, 62, 159, Sm, -62207.849, 5.934, 8157.4, 9630, 0
96, 63, 159, Eu, -66043.386, 4.320, 8176.6, 9870, 0
95, 64, 159, Gd, -68561.857, 0.980, 8187.6, 1770, 0
94, 65, 159, Tb, -69532.582, 1.103, 8188.8, 0250, 0
93, 66, 159, Dy, -69167.220, 1.439, 8181.5, 8420, 0
92, 67, 159, Ho, -67329.620, 3.045, 8165.1, 0660, 0
91, 68, 159, Er, -64561.120, 3.643, 8142.7, 7420, 0
90, 69, 159, Tm, -60570.404, 27.945, 8112.7, 5490, 0
89, 70, 159, Yb, -55833.517, 17.582, 8078.0, 4280, 0
88, 71, 159, Lu, -49708.609, 37.663, 8034.6, 0090, 0
87, 72, 159, Hf, -42852.606, 16.813, 7986.5, 6100, 0
86, 73, 159, Ta, -34439.157, 19.689, 7928.7, 2580, 0
85, 74, 159, W, -25434, 300, 7867, 2, 0
84, 75, 159, Re, -14805, 305, 7795, 2, 0
101, 59, 160, Pr, -36200, 400, 8009, 2, 0
100, 60, 160, Nd, -46724.515, 46.575, 8069.9, 6620, 0
99, 61, 160, Pm, -52894.639, 2.049, 8103.6, 3980, 0
98, 62, 160, Sm, -60233.172, 1.956, 8144.6, 1590, 0
97, 63, 160, Eu, -63493.449, 0.904, 8160.1, 0300, 0
96, 64, 160, Gd, -67942.060, 1.123, 8183.0, 1710, 0
95, 65, 160, Tb, -67836.474, 1.110, 8177.4, 6760, 0
94, 66, 160, Dy, -69672.425, 0.700, 8184.0, 5260, 0
93, 67, 160, Ho, -66382.425, 15.016, 8158.6, 0040, 0
92, 68, 160, Er, -66064.176, 24.246, 8151.7, 2170, 0
91, 69, 160, Tm, -60301.037, 32.686, 8110.8, 1240, 0
90, 70, 160, Yb, -58163.227, 5.496, 8092.5, 6140, 0
89, 71, 160, Lu, -50269.942, 56.821, 8038.3, 3870, 0
88, 72, 160, Hf, -45938.747, 9.540, 8006.3, 7910, 0
87, 73, 160, Ta, -35823.700, 54.316, 7938.2, 7040, 0
86, 74, 160, W, -29329.073, 149.810, 7892.7, 8930, 0
85, 75, 160, Re, -16878, 300, 7810, 2, 0
102, 59, 161, Pr, -32490, 500, 7986, 3, 0
101, 60, 161, Nd, -42230, 400, 8042, 2, 0
100, 61, 161, Pm, -50086.589, 9.035, 8085.9, 9770, 0
99, 62, 161, Sm, -56672.043, 6.817, 8122.0, 4180, 0
98, 63, 161, Eu, -61791.601, 10.400, 8148.9, 8100, 0
97, 64, 161, Gd, -65506.142, 1.504, 8167.1, 9340, 0
96, 65, 161, Tb, -67461.778, 1.218, 8174.4, 8090, 0
95, 66, 161, Dy, -68055.494, 0.697, 8173.3, 0930, 0
94, 67, 161, Ho, -67196.294, 2.151, 8163.1, 1340, 0
93, 68, 161, Er, -65201.298, 8.774, 8145.8, 6280, 0
92, 69, 161, Tm, -61898.715, 27.945, 8120.4, 9060, 0
91, 70, 161, Yb, -57834.248, 15.101, 8090.3, 8610, 0
90, 71, 161, Lu, -52562.349, 27.945, 8052.7, 8210, 0
89, 72, 161, Hf, -46315.817, 23.450, 8009.1, 2450, 0
88, 73, 161, Ta, -38778.575, 24.381, 7957.4, 5000, 0
87, 74, 161, W, -30507, 200, 7901, 1, 0
86, 75, 161, Re, -20842.820, 149.905, 7836.3, 2920, 0
85, 76, 161, Os, -10196, 400, 7765, 2, 0
102, 60, 162, Nd, -39010, 400, 8022, 2, 0
101, 61, 162, Pm, -46040, 300, 8061, 2, 0
100, 62, 162, Sm, -54379.053, 3.523, 8107.5, 7450, 0
99, 63, 162, Eu, -58722.944, 1.314, 8129.5, 5930, 0
98, 64, 162, Gd, -64280.720, 3.963, 8159.0, 3730, 0
97, 65, 162, Tb, -65879.548, 2.049, 8164.0, 7730, 0
96, 66, 162, Dy, -68181.169, 0.695, 8173.4, 5550, 0
95, 67, 162, Ho, -66040.563, 3.102, 8155.4, 1260, 0
94, 68, 162, Er, -66334.210, 0.756, 8152.3, 9590, 0
93, 69, 162, Tm, -61477.482, 26.058, 8117.5, 8680, 0
92, 70, 162, Yb, -59821.163, 15.103, 8102.5, 3330, 0
91, 71, 162, Lu, -52831.759, 75.036, 8054.5, 5960, 0
90, 72, 162, Hf, -49168.426, 8.952, 8027.1, 1710, 0
89, 73, 162, Ta, -39781.405, 63.322, 7964.3, 4320, 0
88, 74, 162, W, -33999.217, 17.657, 7923.8, 2140, 0
87, 75, 162, Re, -22453, 201, 7848, 1, 0
86, 76, 162, Os, -14500, 300, 7794, 2, 0
103, 60, 163, Nd, -34080, 500, 7992, 3, 0
102, 61, 163, Pm, -42960, 400, 8042, 2, 0
101, 62, 163, Sm, -50599.612, 7.359, 8084.1, 6530, 0
100, 63, 163, Eu, -56573.819, 0.904, 8116.0, 1720, 0
99, 64, 163, Gd, -61388.591, 0.797, 8140.7, 5600, 0
98, 65, 163, Tb, -64595.754, 4.060, 8155.6, 3220, 0
97, 66, 163, Dy, -66380.858, 0.693, 8161.7, 8400, 0
96, 67, 163, Ho, -66378.027, 0.693, 8156.9, 6700, 0
95, 68, 163, Er, -65167.413, 4.628, 8144.7, 4030, 0
94, 69, 163, Tm, -62728.413, 5.515, 8124.9, 7740, 0
93, 70, 163, Yb, -59293.878, 15.105, 8099.1, 0690, 0
92, 71, 163, Lu, -54791.415, 27.945, 8066.6, 8480, 0
91, 72, 163, Hf, -49269.320, 25.693, 8028.0, 0720, 0
90, 73, 163, Ta, -42534.634, 38.061, 7981.8, 9050, 0
89, 74, 163, W, -34908.439, 58.426, 7930.3, 0430, 0
88, 75, 163, Re, -26002.253, 18.534, 7870.8, 6550, 0
87, 76, 163, Os, -16336, 300, 7807, 2, 0
86, 77, 163, Ir, -5310, 400, 7734, 2, 0
103, 61, 164, Pm, -38360, 400, 8014, 2, 0
102, 62, 164, Sm, -47925.314, 4.099, 8067.7, 8030, 0
101, 63, 164, Eu, -53232.146, 2.068, 8095.3, 6860, 0
100, 64, 164, Gd, -59693.688, 1.000, 8129.9, 9780, 0
99, 65, 164, Tb, -62104.983, 1.863, 8139.9, 3040, 0
98, 66, 164, Dy, -65967.649, 0.695, 8158.7, 1290, 0
97, 67, 164, Ho, -64980.517, 1.390, 8147.9, 2340, 0
96, 68, 164, Er, -65942.573, 0.704, 8149.0, 1910, 0
95, 69, 164, Tm, -61908.943, 25.006, 8119.6, 5340, 0
94, 70, 164, Yb, -61012.171, 15.106, 8109.4, 1490, 0
93, 71, 164, Lu, -54642.376, 27.945, 8065.8, 0430, 0
92, 72, 164, Hf, -51818.356, 15.812, 8043.8, 1420, 0
91, 73, 164, Ta, -43282.805, 27.945, 7986.9, 9780, 0
90, 74, 164, W, -38235.555, 9.673, 7951.4, 5150, 0
89, 75, 164, Re, -27472.441, 54.555, 7881.0, 5230, 0
88, 76, 164, Os, -20424.723, 149.903, 7833.3, 0800, 0
87, 77, 164, Ir, -7483, 316, 7750, 2, 0
104, 61, 165, Pm, -34670, 500, 7992, 3, 0
103, 62, 165, Sm, -43510, 400, 8041, 2, 0
102, 63, 165, Eu, -50729.103, 5.213, 8080.0, 5290, 0
101, 64, 165, Gd, -56525.782, 1.304, 8110.4, 4280, 0
100, 65, 165, Tb, -60588.849, 1.541, 8130.3, 2590, 0
99, 66, 165, Dy, -63612.289, 0.697, 8143.9, 0830, 0
98, 67, 165, Ho, -64898.017, 0.786, 8146.9, 5910, 0
97, 68, 165, Er, -64521.353, 0.918, 8139.9, 3480, 0
96, 69, 165, Tm, -62930.024, 1.658, 8125.5, 4890, 0
95, 70, 165, Yb, -60295.388, 26.539, 8104.8, 3990, 0
94, 71, 165, Lu, -56442.248, 26.539, 8076.7, 4600, 0
93, 72, 165, Hf, -51635.513, 27.945, 8042.8, 7280, 0
92, 73, 165, Ta, -45847.872, 13.573, 8003.0, 5470, 0
91, 74, 165, W, -38861.316, 25.756, 7955.9, 7040, 0
90, 75, 165, Re, -30659.353, 23.593, 7901.5, 2010, 0
89, 76, 165, Os, -21747, 200, 7843, 1, 0
88, 77, 165, Ir, -11595, 158, 7776, 1, 0
87, 78, 165, Pt, -318, 400, 7703, 2, 0
104, 62, 166, Sm, -40450, 400, 8023, 2, 0
103, 63, 166, Eu, -46749, 100, 8056, 1, 0
102, 64, 166, Gd, -54370.926, 1.584, 8097.2, 2600, 0
101, 65, 166, Tb, -57808.778, 1.463, 8113.2, 2300, 0
100, 66, 166, Dy, -62584.471, 0.804, 8137.2, 7930, 0
99, 67, 166, Ho, -63070.339, 0.786, 8135.4, 9330, 0
98, 68, 166, Er, -64924.145, 0.334, 8141.9, 4790, 0
97, 69, 166, Tm, -61886.478, 11.552, 8118.9, 3570, 0
96, 70, 166, Yb, -61593.706, 7.001, 8112.4, 5910, 0
95, 71, 166, Lu, -56020.987, 29.808, 8074.1, 7560, 0
94, 72, 166, Hf, -53858.989, 27.945, 8056.4, 3860, 0
93, 73, 166, Ta, -46097.780, 27.945, 8004.9, 7140, 0
92, 74, 166, W, -41887.471, 9.463, 7974.8, 9510, 0
91, 75, 166, Re, -31837.335, 88.242, 7909.6, 3920, 0
90, 76, 166, Os, -25431.526, 17.966, 7866.3, 3710, 0
89, 77, 166, Ir, -13306, 201, 7789, 1, 0
88, 78, 166, Pt, -4783, 300, 7733, 2, 0
105, 62, 167, Sm, -35330, 500, 7992, 3, 0
104, 63, 167, Eu, -43770, 400, 8038, 2, 0
103, 64, 167, Gd, -50775.732, 5.213, 8075.5, 4280, 0
102, 65, 167, Tb, -55883.082, 1.929, 8101.4, 4100, 0
101, 66, 167, Dy, -59911.451, 4.005, 8120.8, 7820, 0
100, 67, 167, Ho, -62279.459, 5.189, 8130.3, 7320, 0
99, 68, 167, Er, -63289.256, 0.286, 8131.7, 3520, 0
98, 69, 167, Tm, -62543.117, 1.258, 8122.5, 8260, 0
97, 70, 167, Yb, -60589.900, 3.960, 8106.2, 0200, 0
96, 71, 167, Lu, -57526.281, 37.260, 8083.1, 7220, 0
95, 72, 167, Hf, -53467.761, 27.945, 8054.1, 8500, 0
94, 73, 167, Ta, -48351.064, 27.945, 8018.8, 6140, 0
93, 74, 167, W, -42093.212, 18.703, 7976.7, 0450, 0
92, 75, 167, Re, -34834, 40, 7929, 0, 0
91, 76, 167, Os, -26498.860, 80.892, 7873.9, 5570, 0
90, 77, 167, Ir, -17072.448, 18.346, 7812.8, 2540, 0
89, 78, 167, Pt, -6753, 306, 7746, 2, 0
106, 62, 168, Sm, -31640, 300, 7971, 2, 0
105, 63, 168, Eu, -39250, 400, 8012, 2, 0
104, 64, 168, Gd, -48150, 300, 8060, 2, 0
103, 65, 168, Tb, -52781.181, 4.192, 8082.7, 9800, 0
102, 66, 168, Dy, -58558.398, 140.007, 8112.5, 2930, 0
101, 67, 168, Ho, -60059.231, 30.001, 8116.8, 0610, 0
100, 68, 168, Er, -62989.231, 0.262, 8129.5, 8970, 0
99, 69, 168, Tm, -61312.379, 1.677, 8114.9, 5160, 0
98, 70, 168, Yb, -61579.867, 0.093, 8111.8, 8700, 0
97, 71, 168, Lu, -57072.832, 37.973, 8080.4, 0260, 0
96, 72, 168, Hf, -55360.557, 27.945, 8065.5, 5360, 0
95, 73, 168, Ta, -48393.913, 27.945, 8019.4, 2870, 0
94, 74, 168, W, -44892.930, 13.259, 7993.9, 3270, 0
93, 75, 168, Re, -35794.889, 30.821, 7935.1, 2080, 0
92, 76, 168, Os, -29994.995, 9.903, 7895.9, 4080, 0
91, 77, 168, Ir, -18666.230, 55.216, 7823.8, 5090, 0
90, 78, 168, Pt, -11010.078, 149.934, 7773.6, 2170, 0
89, 79, 168, Au, 2530, 400, 7688, 2, 0
106, 63, 169, Eu, -35660, 500, 7991, 3, 0
105, 64, 169, Gd, -43890, 400, 8035, 2, 0
104, 65, 169, Tb, -50480, 300, 8069, 2, 0
103, 66, 169, Dy, -55596.010, 300.669, 8094.7, 5661, 0
102, 67, 169, Ho, -58796.010, 20.048, 8109.0, 6220, 0
101, 68, 169, Er, -60921.163, 0.304, 8117.0, 0780, 0
100, 69, 169, Tm, -61274.654, 0.738, 8114.4, 7020, 0
99, 70, 169, Yb, -60375.527, 0.178, 8104.5, 2060, 0
98, 71, 169, Lu, -58082.527, 3.005, 8086.3, 2330, 0
97, 72, 169, Hf, -54716.895, 27.945, 8061.7, 7910, 0
96, 73, 169, Ta, -50290.435, 27.945, 8030.9, 5770, 0
95, 74, 169, W, -44917.866, 15.436, 7994.5, 3810, 0
94, 75, 169, Re, -38409.247, 11.369, 7951.3, 9630, 0
93, 76, 169, Os, -30722.984, 25.940, 7901.2, 8620, 0
92, 77, 169, Ir, -22093.416, 23.307, 7845.5, 9440, 0
91, 78, 169, Pt, -12464, 200, 7784, 1, 0
90, 79, 169, Au, -1788, 298, 7716, 2, 0
107, 63, 170, Eu, -30860, 500, 7963, 3, 0
106, 64, 170, Gd, -40850, 500, 8017, 3, 0
105, 65, 170, Tb, -46710, 300, 8047, 2, 0
104, 66, 170, Dy, -53710, 200, 8084, 1, 0
103, 67, 170, Ho, -56237.514, 50.019, 8093.7, 9020, 0
102, 68, 170, Er, -60107.514, 1.387, 8111.9, 5290, 0
101, 69, 170, Tm, -59795.314, 0.732, 8105.5, 1440, 0
100, 70, 170, Yb, -60763.929, 0.010, 8106.6, 1010, 0
99, 71, 170, Lu, -57306.234, 16.843, 8081.6, 6860, 0
98, 72, 170, Hf, -56253.860, 27.945, 8070.8, 7620, 0
97, 73, 170, Ta, -50137.670, 27.945, 8030.2, 9650, 0
96, 74, 170, W, -47290.804, 13.195, 8008.9, 4820, 0
95, 75, 170, Re, -38903.996, 11.427, 7955.0, 1200, 0
94, 76, 170, Os, -33925.692, 9.759, 7921.1, 2580, 0
93, 77, 170, Ir, -23182, 101, 7853, 1, 0
92, 78, 170, Pt, -16299.202, 18.246, 7808.2, 3650, 0
91, 79, 170, Au, -3703, 201, 7730, 1, 0
90, 80, 170, Hg, 5415, 302, 7671, 2, 0
107, 64, 171, Gd, -36210, 500, 7990, 3, 0
106, 65, 171, Tb, -43770, 400, 8030, 2, 0
105, 66, 171, Dy, -50010, 200, 8062, 1, 0
104, 67, 171, Ho, -54517.822, 600.002, 8083.6, 0213, 0
103, 68, 171, Er, -57717.822, 1.408, 8097.7, 4040, 0
102, 69, 171, Tm, -59210.271, 0.972, 8101.8, 9310, 0
101, 70, 171, Yb, -59306.818, 0.013, 8097.8, 8260, 0
100, 71, 171, Lu, -57828.465, 1.862, 8084.6, 6210, 0
99, 72, 171, Hf, -55431.351, 28.876, 8066.0, 6870, 0
98, 73, 171, Ta, -51720.279, 27.945, 8039.7, 9140, 0
97, 74, 171, W, -47086.095, 27.945, 8008.1, 1580, 0
96, 75, 171, Re, -41250.285, 27.945, 7969.4, 1310, 0
95, 76, 171, Os, -34297.238, 18.247, 7924.1, 7690, 0
94, 77, 171, Ir, -26412.030, 38.466, 7873.4, 8950, 0
93, 78, 171, Pt, -17466.569, 80.951, 7816.6, 0170, 0
92, 79, 171, Au, -7562.303, 20.713, 7754.1, 0690, 0
91, 80, 171, Hg, 3339, 307, 7686, 2, 0
108, 64, 172, Gd, -32970, 300, 7972, 2, 0
107, 65, 172, Tb, -39690, 500, 8006, 3, 0
106, 66, 172, Dy, -47760, 300, 8049, 2, 0
105, 67, 172, Ho, -51484, 196, 8066, 1, 0
104, 68, 172, Er, -56482.578, 3.962, 8090.4, 0520, 0
103, 69, 172, Tm, -57373.554, 5.481, 8091.0, 3670, 0
102, 70, 172, Yb, -59255.456, 0.014, 8097.4, 2950, 0
101, 71, 172, Lu, -56736.076, 2.336, 8078.2, 3340, 0
100, 72, 172, Hf, -56402.232, 24.428, 8071.7, 4390, 0
99, 73, 172, Ta, -51329.983, 27.945, 8037.7, 0560, 0
98, 74, 172, W, -49097.191, 27.945, 8020.1, 7570, 0
97, 75, 172, Re, -41566.839, 35.568, 7971.8, 4600, 0
96, 76, 172, Os, -37243.641, 12.766, 7942.1, 6260, 0
95, 77, 172, Ir, -27379.373, 32.402, 7880.2, 6370, 0
94, 78, 172, Pt, -21106.670, 10.376, 7839.2, 4600, 0
93, 79, 172, Au, -9318.011, 56.158, 7766.1, 5870, 0
92, 80, 172, Hg, -1061.361, 150.062, 7713.6, 0640, 0
108, 65, 173, Tb, -36510, 500, 7988, 3, 0
107, 66, 173, Dy, -43740, 400, 8026, 2, 0
106, 67, 173, Ho, -49351, 298, 8054, 2, 0
105, 68, 173, Er, -53654, 196, 8074, 1, 0
104, 69, 173, Tm, -56256.067, 4.400, 8084.4, 6330, 0
103, 70, 173, Yb, -57551.234, 0.011, 8087.4, 2760, 0
102, 71, 173, Lu, -56881.014, 1.567, 8079.0, 3120, 0
101, 72, 173, Hf, -55411.790, 27.945, 8066.0, 1640, 0
100, 73, 173, Ta, -52396.543, 27.945, 8044.0, 6500, 0
99, 74, 173, W, -48727.388, 27.945, 8018.3, 3370, 0
98, 75, 173, Re, -43553.870, 27.945, 7983.9, 0680, 0
97, 76, 173, Os, -37438.250, 14.959, 7944.0, 3410, 0
96, 77, 173, Ir, -30268.456, 10.542, 7898.0, 6800, 0
95, 78, 173, Pt, -21936.758, 63.431, 7845.3, 8560, 0
94, 79, 173, Au, -12832.017, 22.783, 7788.2, 3480, 0
93, 80, 173, Hg, -2661, 201, 7725, 1, 0
109, 65, 174, Tb, -31970, 500, 7963, 3, 0
108, 66, 174, Dy, -41130, 500, 8011, 3, 0
107, 67, 174, Ho, -45870, 300, 8034, 2, 0
106, 68, 174, Er, -51949, 298, 8064, 2, 0
105, 69, 174, Tm, -53864.521, 44.721, 8070.6, 4320, 0
104, 70, 174, Yb, -56944.521, 0.011, 8083.8, 4810, 0
103, 71, 174, Lu, -55570.292, 1.567, 8071.4, 5400, 0
102, 72, 174, Hf, -55844.583, 2.259, 8068.5, 3410, 0
101, 73, 174, Ta, -51740.771, 27.945, 8040.4, 5280, 0
100, 74, 174, W, -50227.093, 27.945, 8027.2, 5720, 0
99, 75, 174, Re, -43673.101, 27.945, 7985.0, 9440, 0
98, 76, 174, Os, -39995.383, 10.254, 7959.4, 6180, 0
97, 77, 174, Ir, -30785.937, 11.221, 7902.0, 3770, 0
96, 78, 174, Pt, -25317.608, 10.338, 7866.1, 1430, 0
95, 79, 174, Au, -14058, 102, 7797, 1, 0
94, 80, 174, Hg, -6641.017, 19.211, 7749.7, 8510, 0
109, 66, 175, Dy, -36730, 500, 7986, 3, 0
108, 67, 175, Ho, -43300, 400, 8019, 2, 0
107, 68, 175, Er, -48652, 401, 8045, 2, 0
106, 69, 175, Tm, -52310.556, 50.000, 8061.7, 6730, 0
105, 70, 175, Yb, -54695.556, 0.071, 8070.9, 2530, 0
104, 71, 175, Lu, -55165.678, 1.207, 8069.1, 4120, 0
103, 72, 175, Hf, -54481.763, 2.283, 8060.7, 6250, 0
102, 73, 175, Ta, -52408.653, 27.945, 8044.4, 4560, 0
101, 74, 175, W, -49632.800, 27.945, 8024.1, 1300, 0
100, 75, 175, Re, -45288.312, 27.945, 7994.8, 1680, 0
99, 76, 175, Os, -40105.360, 11.775, 7960.7, 2940, 0
98, 77, 175, Ir, -33394.511, 12.384, 7917.9, 1120, 0
97, 78, 175, Pt, -25708.684, 18.614, 7869.5, 2160, 0
96, 79, 175, Au, -17403.686, 38.563, 7817.5, 9390, 0
95, 80, 175, Hg, -7969.443, 81.085, 7759.2, 1340, 0
110, 66, 176, Dy, -33610, 500, 7969, 3, 0
109, 67, 176, Ho, -39390, 500, 7997, 3, 0
108, 68, 176, Er, -46631, 401, 8034, 2, 0
107, 69, 176, Tm, -49371.322, 100.000, 8045.1, 2140, 0
106, 70, 176, Yb, -53491.322, 0.014, 8064.0, 8530, 0
105, 71, 176, Lu, -53382.333, 1.212, 8059.0, 2090, 0
104, 72, 176, Hf, -54576.428, 1.482, 8061.3, 6040, 0
103, 73, 176, Ta, -51365.379, 30.739, 8038.6, 7060, 0
102, 74, 176, W, -50641.608, 27.945, 8030.1, 1310, 0
101, 75, 176, Re, -45062.890, 27.945, 7993.9, 7070, 0
100, 76, 176, Os, -42131.184, 10.949, 7972.8, 6810, 0
99, 77, 176, Ir, -33881.923, 8.085, 7921.5, 5220, 0
98, 78, 176, Pt, -28933.918, 12.712, 7888.9, 9340, 0
97, 79, 176, Au, -18520.967, 33.185, 7825.3, 8370, 0
96, 80, 176, Hg, -11784.639, 11.118, 7782.6, 6400, 0
95, 81, 176, Tl, 584.728, 83.058, 7707.9, 3830, 0
110, 67, 177, Ho, -36280, 500, 7980, 3, 0
109, 68, 177, Er, -42858, 503, 8013, 3, 0
108, 69, 177, Tm, -47570, 200, 8035, 1, 0
107, 70, 177, Yb, -50986.404, 0.220, 8049.9, 7410, 0
106, 71, 177, Lu, -52383.903, 1.221, 8053.4, 4950, 0
105, 72, 177, Hf, -52880.745, 1.410, 8051.8, 3650, 0
104, 73, 177, Ta, -51714.745, 3.315, 8040.8, 2890, 0
103, 74, 177, W, -49701.731, 27.945, 8025.0, 3590, 0
102, 75, 177, Re, -46269.175, 27.945, 8001.2, 2290, 0
101, 76, 177, Os, -41956.448, 14.613, 7972.4, 3710, 0
100, 77, 177, Ir, -36047.425, 19.760, 7934.6, 3280, 0
99, 78, 177, Pt, -29370.437, 14.988, 7892.4, 8960, 0
98, 79, 177, Au, -21545.736, 9.968, 7843.8, 6230, 0
97, 80, 177, Hg, -12775.823, 84.722, 7789.8, 9470, 0
96, 81, 177, Tl, -3340.103, 21.628, 7732.1, 6550, 0
111, 67, 178, Ho, -32130, 500, 7957, 3, 0
110, 68, 178, Er, -40260, 596, 7999, 3, 0
109, 69, 178, Tm, -44240, 300, 8017, 2, 0
108, 70, 178, Yb, -49677.139, 6.588, 8042.7, 3860, 0
107, 71, 178, Lu, -50337.881, 2.251, 8042.0, 5540, 0
106, 72, 178, Hf, -52435.366, 1.415, 8049.4, 4380, 0
105, 73, 178, Ta, -50598, 52, 8035, 0, 0
104, 74, 178, W, -50407.066, 15.199, 8029.2, 5840, 0
103, 75, 178, Re, -45653.457, 27.945, 7998.1, 5760, 0
102, 76, 178, Os, -43544.243, 13.632, 7981.9, 1280, 0
101, 77, 178, Ir, -36254.314, 18.821, 7936.5, 6300, 0
100, 78, 178, Pt, -31997.486, 10.133, 7908.2, 5300, 0
99, 79, 178, Au, -22303.029, 10.246, 7849.3, 9460, 0
98, 80, 178, Hg, -16315.346, 10.758, 7811.3, 6070, 0
97, 81, 178, Tl, -4613, 102, 7741, 1, 0
96, 82, 178, Pb, 3573.371, 23.184, 7690.8, 3590, 0
111, 68, 179, Er, -36080, 500, 7976, 3, 0
110, 69, 179, Tm, -41900, 400, 8004, 2, 0
109, 70, 179, Yb, -46640, 200, 8026, 1, 0
108, 71, 179, Lu, -49059.013, 5.150, 8035.0, 7440, 0
107, 72, 179, Hf, -50463.036, 1.416, 8038.5, 4740, 0
106, 73, 179, Ta, -50357.456, 1.466, 8033.5, 8690, 0
105, 74, 179, W, -49295.247, 14.573, 8023.2, 8210, 0
104, 75, 179, Re, -46584.312, 24.639, 8003.7, 6660, 0
103, 76, 179, Os, -43020.137, 15.505, 7979.4, 8440, 0
102, 77, 179, Ir, -38081.719, 9.771, 7947.5, 2480, 0
101, 78, 179, Pt, -32268.127, 7.977, 7910.6, 7590, 0
100, 79, 179, Au, -24988.572, 11.696, 7865.6, 3740, 0
99, 80, 179, Hg, -16932.924, 28.121, 7816.2, 6310, 0
98, 81, 179, Tl, -8269.632, 38.653, 7763.4, 9420, 0
97, 82, 179, Pb, 2051.608, 81.229, 7701.4, 6300, 0
112, 68, 180, Er, -33180, 500, 7960, 3, 0
111, 69, 180, Tm, -38170, 400, 7983, 2, 0
110, 70, 180, Yb, -44720, 300, 8016, 2, 0
